date,protocol,program_name,app_name,top_level_name,net_dollar_flow,net_price_stock_change,last_price_net_dollar_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,program_name_join,protocol_join,app_name_join,top_level_name_join,include_in_summary,op_source,start_date,end_date,num_op,cumul_net_dollar_flow_if_ended,cumul_last_price_net_dollar_flow_if_ended,program_rank_desc,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,num_op_at_program_end,cumul_net_dollar_flow_if_ended_at_program_end,cumul_last_price_net_dollar_flow_if_ended_at_program_end,period
2023-02-04,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-82243.83724046503,1282.5609235087359,-82186.41515820271,7515220.022945517,-80961.27631695662,-3.2014213502407074e-10,2480169.1090507186,2586282.856710827,66996.85012932593,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,35,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-05,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-6800.725734203345,142.46202805959842,-6800.024985957038,7508561.759239373,-6658.2637061439455,-1.9826984498649836e-10,2473368.383316515,2579482.83172487,67139.31215738553,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,34,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-06,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,15334.583342618684,1230.9457323700954,15374.639567673166,7525127.288314362,16565.52907498926,4.802132025361061e-10,2488702.966659134,2594857.471292543,68370.25788975562,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,33,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-07,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,53779.87822434824,-1.613704013010448,53779.89491770451,7578905.552834697,53778.26452033501,-2.1827872842550278e-10,2542482.844883482,2648637.3662102474,68368.64418574261,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,32,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-08,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,1984.6647759285843,-3722.353687407247,2103.962122677549,7577167.863923219,-1737.6889114780352,6.275513442233205e-10,2544467.5096594105,2650741.328332925,64646.290498335366,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,31,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-09,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-111487.29118876638,362.4043232215299,-111429.25474818001,7466042.977057674,-111124.88686554506,-2.1827872842550278e-10,2432980.218470644,2539312.073584745,65008.6948215569,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,30,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-10,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-123314.20456979107,-171.70923338313173,-123316.24474106907,7342557.0632545,-123485.91380317416,4.3655745685100555e-11,2309666.013900853,2415995.828843676,64836.98558817377,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,29,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-11,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-315486.1322487975,-228.14669031047015,-315439.29071194975,7026842.784315391,-315714.27893910836,-4.0745362639427185e-10,1994179.8816520558,2100556.5381317264,64608.838897863294,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,28,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-12,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-2666.594928224018,412.6726587252015,-2620.829008458655,7024588.8620458925,-2253.9222694989294,-1.127773430198431e-10,1991513.2867238317,2097935.709123268,65021.5115565885,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,27,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-13,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-14504.46816147244,-81.5112725446088,-14504.439979950774,7010002.882611875,-14585.979434017092,-4.3655745685100555e-11,1977008.8185623593,2083431.269143317,64940.00028404389,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,26,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-14,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-12759.27528284812,-1560.6824633320757,-12688.0016566756,6995682.924865696,-14319.957746179774,4.220055416226387e-10,1964249.5432795112,2070743.2674866412,63379.31782071181,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,25,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-15,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-464994.18208060355,-1973.1790067166494,-465041.97807036864,6528715.563778375,-466967.3610873204,-1.7462298274040222e-10,1499255.3611989077,1605701.2894162727,61406.13881399517,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,24,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-16,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,708900.4390812793,-3914.632270157108,709590.8396552948,7233701.3705894975,704985.8068111222,0.0,2208155.800280187,2315292.129071567,57491.506543838055,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,23,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-17,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,385563.88324780227,1705.8098704998117,385473.1519789934,7620971.0637078,387269.69311830215,5.820766091346741e-11,2593719.6835279893,2700765.281050561,59197.31641433787,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,22,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-18,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,20960.28111874305,-2104.1097008891065,21086.622252250894,7639827.235125653,18856.171417853795,-1.4551915228366852e-10,2614679.9646467324,2721851.9033028116,57093.20671344876,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,21,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-19,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,11365.459887981844,-1909.4897353583456,11465.976109311818,7649283.205278277,9455.970152623951,4.5292836148291826e-10,2626045.4245347143,2733317.8794121235,55183.716978090415,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,20,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-20,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,80571.43772522609,-7449.070137575298,81648.82803060723,7722405.572865928,73122.3675876502,-5.966285243630409e-10,2706616.8622599402,2814966.7074427307,47734.64684051512,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,19,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-21,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,35736.346920353986,3151.7552058304136,35959.74064479859,7761293.674992112,38888.10212618485,4.511093720793724e-10,2742353.209180294,2850926.4480875293,50886.40204634553,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,18,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-22,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,579474.9657372637,-865.2221637537914,579738.2008899371,8339903.418565622,578609.7435735092,-6.984919309616089e-10,3321828.1749175577,3430664.6489774664,50021.17988259174,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,17,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-23,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,1356393.3603492475,3079.1821578216222,1356131.7864154964,9699375.96107269,1359472.5425070692,0.0,4678221.535266805,4786796.435392963,53100.36204041336,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,16,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-24,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,279143.9019646818,-95.51525738418604,279232.6471105345,9978424.34777999,279048.38670729846,8.149072527885437e-10,4957365.437231488,5066029.082503498,53004.84678302918,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,15,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-25,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-61815.96972289025,2773.1024686446685,-61793.50646837322,9919381.480525743,-59042.867254246026,-4.43833414465189e-10,4895549.467508597,5004235.576035124,55777.94925167385,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,14,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-26,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,7238.97177604022,-5759.7273888137315,7503.644113708699,9920860.72491297,1479.2443872261792,-3.092281986027956e-10,4902788.439284638,5011739.220148833,50018.22186286011,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,13,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-27,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-31742.01384072117,3253.2160510469457,-31712.060676781162,9892371.927123295,-28488.797789674252,-2.9103830456733704e-11,4871046.425443916,4980027.159472052,53271.43791390706,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,12,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-02-28,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-4152.02249483824,-1949.5962231155427,-4075.4501060086313,9886270.308405342,-6101.618717953563,2.2009771782904863e-10,4866894.402949078,4975951.709366043,51321.841690791516,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,11,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-01,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-222720.2043562585,-5522.389117492356,-222180.6452596814,9658027.71493159,-228242.5934737511,-2.3283064365386963e-10,4644174.198592819,4753771.064106362,45799.45257329916,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,10,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-02,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,6691.605533324426,-4018.688677887578,6768.236498265538,9660700.631787028,2672.916855437681,8.330971468240023e-10,4650865.804126143,4760539.3006046275,41780.76389541158,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,9,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-03,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-647091.8891052156,6515.878038059076,-646323.8527105708,9020124.62071987,-640576.0110671576,-1.1641532182693481e-09,4003773.9150209283,4114215.4478940563,48296.64193347066,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,8,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-04,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-82082.6068782642,-2142.253378915183,-82101.82791123682,8935899.760462692,-84224.86025717854,8.294591680169106e-10,3921691.308142664,4032113.6199828195,46154.38855455547,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,7,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-05,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,75892.06734086221,2661.8557201960393,75878.75368173196,9014453.68352375,78553.92306105793,-3.2014213502407074e-10,3997583.375483526,4107992.3736645514,48816.244274751516,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,6,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-06,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-48810.86069830427,-5644.017523581922,-48455.460053400835,8959998.805301864,-54454.87822188623,-4.3655745685100555e-11,3948772.514785222,4059536.913611151,43172.22675116959,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,5,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-07,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,205728.75985239958,-1000.4560501960004,205762.1724715382,9164727.109104067,204728.3038022034,-2.0372681319713593e-10,4154501.2746376214,4265299.0860826885,42171.77070097359,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,4,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-08,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,64289.63340167209,-7205.73299224543,65743.64655036297,9221811.009513494,57083.90040942654,-1.1641532182693481e-10,4218790.908039293,4331042.732633051,34966.03770872816,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,3,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-09,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-246060.31383831316,-13924.969538705365,-227324.2475355395,8961825.726136476,-259985.28337701783,6.984919309616089e-10,3972730.5942009804,4103718.485097512,21041.068170022798,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,2,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2023-03-10,qidao,Qidao - sUSDC/MAI: Velodrome,qidao,sUSDC/MAI: Velodrome,-396966.4069153129,60285.24528143229,-277320.88455683854,8625144.564502595,-336681.1616338808,-1.7462298274040222e-10,3575764.1872856673,3826397.600540674,81326.31345145509,Qidao - sUSDC/MAI: Velodrome,qidao,qidao,sUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,1,3575764.1872856673,3826397.600540674,81326.31345145509,194000.0,0.0,0.0,During Program
2022-08-26,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,74982.10524746333,0.0,74982.10524746333,74982.10524746333,,,74982.10524746333,74982.10524746333,0.0,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,197,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-08-27,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-0.034220951550828715,-301.46338957106104,0.03436108092074619,74680.60763694072,-301.49761052260874,3.126388037344441e-12,74982.07102651178,74982.13960854425,-301.46338957106104,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,196,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-08-28,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,99.50280249902062,25.316430699089125,99.50170340404419,74805.42687013884,124.81923319811176,2.0179413695586845e-12,75081.5738290108,75081.6413119483,-276.14695887197195,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,195,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-08-29,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-0.007308359455176827,-33.82384430787794,0.007322247295732609,74771.5957174715,-33.83115266733512,-2.0037305148434825e-12,75081.56652065135,75081.64863419559,-309.97080317984984,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,194,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-08-30,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-0.032256978791224356,-60.67814595855199,0.032286313684203094,74710.88531453416,-60.71040293734404,-8.313350008393172e-13,75081.53426367255,75081.68092050927,-370.64894913840186,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,193,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-08-31,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-0.08061122950751098,-107.3723810940449,0.08073098639277276,74603.4323222106,-107.45299232355319,-7.815970093361102e-13,75081.45365244304,75081.76165149568,-478.02133023244676,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,192,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-09-01,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,5659.001322082943,202.6806339298061,5644.383964850362,80465.11427822335,5861.681956012748,-1.8189894035458565e-12,80740.45497452599,80726.14561634604,-275.34069630264065,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,191,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-09-02,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-5655.1564301912695,-59.89748936679525,-5659.300132036117,74750.06035866529,-5715.053919558064,9.094947017729282e-13,75085.29854433473,75066.84548430992,-335.2381856694359,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,190,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-09-03,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-8.38504629152581e-05,-9.463818766005023,8.484529637864391e-05,74740.59645604882,-9.46390261646593,2.007283228522283e-12,75085.29846048426,75066.84556915521,-344.7020044354409,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,189,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-09-04,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-1.2994124619303271e-05,8.316648950603538,1.3512251284653054e-05,74748.9130920053,8.316635956478422,-4.973799150320701e-13,75085.29844749013,75066.84558266746,-336.38535548483736,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,188,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-09-05,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-0.00017605675975707058,6.02525617817466,0.000176042579057345,74754.93817212671,6.025080121413339,-1.5631940186722204e-12,75085.29827143338,75066.84575871004,-330.36009930666273,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,187,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-09-06,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,-0.0005351015113621571,-16.8582172014046,0.000535558954974924,74738.0794198238,-16.858752302912762,3.197442310920451e-12,75085.29773633186,75066.846294269,-347.21831650806735,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,186,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-09-07,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,49.9722616161376,-59.809465542541055,50.07661244674006,74728.2422158974,-9.8372039264068,-3.346656285430072e-12,75135.269997948,75116.92290671574,-407.0277820506084,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,185,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
2022-09-08,qidao,Qidao - vUSDC/MAI: Velodrome,qidao,vUSDC/MAI: Velodrome,999.4644967320331,67.37942237722753,998.8345808773215,75795.08613500666,1066.843919109262,1.3642420526593924e-12,76134.73449468003,76115.75748759306,-339.64835967338087,Qidao - vUSDC/MAI: Velodrome,qidao,qidao,vUSDC/MAI: Velodrome,1,Gov Fund - Season 1,2022-08-26,,194000.0,,,184,249257.78314429728,249391.76184871202,485.37689422934983,194000.0,0.0,0.0,During Program
