time_period,l2_gas_used,num_txs,example_contract,contract_address,creator_address,fees_eth,trace_creator_address,chain,num_addr
prior 30,"80,518",2,0xb54410677c7bb7385e065c24d59ee7a57ce9ae8c,0xb54410677c7bb7385e065c24d59ee7a57ce9ae8c,0xd63946b12168e53c1e032492a3a24ba96f8bf26c,0.0000014,0xd63946b12168e53c1e032492a3a24ba96f8bf26c,Mode,1
last 7,"221,725,000,000","25,340",0x7d67f86c0cad2af1869f2e18c7c3871b298ad529,0x7d67f86c0cad2af1869f2e18c7c3871b298ad529,0xb5d783e140a31a21904229c623f1c8a351436898,0.00820923388665036,0xb5d783e140a31a21904229c623f1c8a351436898,Mode,4
prior 30,"182,516",3,0x5e6db167664f028fce3d67b49f8dd212386f748e,0x5e6db167664f028fce3d67b49f8dd212386f748e,0xd0663cea908d7c6ef23237a4cd6f08a806163caf,0.0000013,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"43,900",1,0x26035ca3c359c9659bf33e9e551187893c38cd79,0x26035ca3c359c9659bf33e9e551187893c38cd79,0x1db5fd3c59e8a3723ab3f044304fdbfe6dc4aaba,0.00000055035086,0x1db5fd3c59e8a3723ab3f044304fdbfe6dc4aaba,Mode,1
prior 30,"61,401",1,0x54455e37ecc746a21ba11bd81c23ac4d42e5f733,0x54455e37ecc746a21ba11bd81c23ac4d42e5f733,0x04811622e1df9c775827b8ea04ae70bfa69c0504,0.0000010706903,0x04811622e1df9c775827b8ea04ae70bfa69c0504,Mode,1
prior 30,"5,339,588",34,0x238cf74a85195504adc1624d421bb2260a87431d,0x238cf74a85195504adc1624d421bb2260a87431d,0x5f6ef81421e331f65aa3d841247927acb00df77a,0.0085571748071,0x5f6ef81421e331f65aa3d841247927acb00df77a,Mode,1
prior 30,"9,906,789",2,0x6e382338008d5468683b724d8a5ce9353b007be1,0x6e382338008d5468683b724d8a5ce9353b007be1,0x266f407dde57df869132cd6dcaf11c79eb3a733a,0.000004923226202,0x266f407dde57df869132cd6dcaf11c79eb3a733a,Mode,1
last 7,"63,989",1,0xf3351a1cf99c842aad7143031643e029276a5da8,0xf3351a1cf99c842aad7143031643e029276a5da8,0x4f6e437f7e90087f7090acfe967d77ba0b4c7444,0.00000024,0x4f6e437f7e90087f7090acfe967d77ba0b4c7444,Mode,1
prior 30,"43,900",1,0xc8eb661c8a6501d1b49978a89e3e051c95d21cd9,0xc8eb661c8a6501d1b49978a89e3e051c95d21cd9,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,0.00000025332671073,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,Mode,1
prior 30,"96,056",2,0xddb0aa481ae0f44f8f3fbd46f4383ac3101df766,0xddb0aa481ae0f44f8f3fbd46f4383ac3101df766,0xa9d8230ab6160f4820b9ebce7f5e2f2d87148df5,0.00000138673788094,0xa9d8230ab6160f4820b9ebce7f5e2f2d87148df5,Mode,1
last 7,"206,983",4,0x04627b24ede101b0a92211a92f996eda3fa6cc75,0x04627b24ede101b0a92211a92f996eda3fa6cc75,0xf6a76dd2f802226a757b875af3da36b0bf5f7ec7,0.000001018,0xfb926356baf861c93c3557d7327dbe8734a71891,Mode,3
last 7,"6,000,000",2,0xaec166eddc75c3f6b44fbc632a0c5dbfbffa8868,0xaec166eddc75c3f6b44fbc632a0c5dbfbffa8868,0xc85e0257398ba569df2e2971612d89b5e2290750,0.0000089,0xc85e0257398ba569df2e2971612d89b5e2290750,Mode,1
prior 30,"96,500",1,0xda5254b58546ebe4d87e3799f83c5be5043ff89a,0xda5254b58546ebe4d87e3799f83c5be5043ff89a,0x333d48767c27457a5e8827a338e4b1826d424e8a,0.00000163055,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,Mode,1
prior 30,"110,138",1,0xae3d3ffdecb02a9cc695a83d72d5e7270d148bb1,0xae3d3ffdecb02a9cc695a83d72d5e7270d148bb1,0x4b83c3caf46c82a2c755242732a28fd296a9db4b,0.00000064,0x00000000001594c61dd8a6804da9ab58ed2483ce,Mode,1
prior 30,"43,973",1,0x2ba6e226f998d2409193cbb34f92427205bb7a00,0x2ba6e226f998d2409193cbb34f92427205bb7a00,0x2d13dc5dd3f72fde8a5120c0820c2624f43e9c22,0.0000002796020071,0x2d13dc5dd3f72fde8a5120c0820c2624f43e9c22,Mode,1
prior 30,"622,869",3,0x58c125a54a7bb0a6d0ab6b02dc07cab30e5570cb,0x58c125a54a7bb0a6d0ab6b02dc07cab30e5570cb,0x9e9033c17adb20b363bc8c5f91d4bbe64960eaa8,0.00000179432444109,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
last 7,"16,607,601",116,0x310e183416d7f266c150e7244733d1dcb1470172,0x310e183416d7f266c150e7244733d1dcb1470172,0x6461fc3ea4f5eeaf59e08e263572f0efb9f4541f,0.0001344092,0x6461fc3ea4f5eeaf59e08e263572f0efb9f4541f,Mode,1
prior 30,"1,950,279",8,0x34a2220701be3e48130bcc7d2637301a1daee84e,0x34a2220701be3e48130bcc7d2637301a1daee84e,0x0fe25f22ff73da0f4e91b6845c0a937123aa81ee,0.000007,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
last 7,"10,128,283",43,0x55bffd07d23a3b5878e672e2422422bcc3edc61c,0x55bffd07d23a3b5878e672e2422422bcc3edc61c,0x5a4e18c8d70ffb9d552655c07d3c7ca5012bc20a,0.000036,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,43
prior 30,"43,973",1,0x75df2d995ba86601afc85d2edb485eee19b4bf8f,0x75df2d995ba86601afc85d2edb485eee19b4bf8f,0x3be41be04d559cebf93af8d657c5484fa1521861,0.00000067,0x3be41be04d559cebf93af8d657c5484fa1521861,Mode,1
prior 30,"12,145,412",162,0x4db912d6171d92145ec6992b085621b9f3ef2535,0x4db912d6171d92145ec6992b085621b9f3ef2535,0x9d54bc2027ae7c8544f9325eadb32f7391299615,0.0001022090633063,0x9d54bc2027ae7c8544f9325eadb32f7391299615,Mode,160
prior 30,"97,651",3,0xc8f671079308aaf3f79284e4aae0af31cbb5c328,0xc8f671079308aaf3f79284e4aae0af31cbb5c328,0x144d2c1aacc7c929d424a1c8eecca8326930bbf9,0.000000962067,0x144d2c1aacc7c929d424a1c8eecca8326930bbf9,Mode,1
prior 30,"331,542",4,0x1c01bd6d6c1610a2f01b77f72377c24ed9677ff8,0x1c01bd6d6c1610a2f01b77f72377c24ed9677ff8,0x5485ab100b326096e7faf946ff0cbb349712637a,0.00000101094,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"65,960",1,0x0e194217bdeff4a86c5b83ea078337d18766c960,0x0e194217bdeff4a86c5b83ea078337d18766c960,0x79ecc23602182a172778649af397c6ea7d274457,0.00000097356019,0x79ecc23602182a172778649af397c6ea7d274457,Mode,1
prior 30,"43,973",1,0x01c492607cde560514ac4dc9d775f15a9a11e81b,0x01c492607cde560514ac4dc9d775f15a9a11e81b,0x2284aed2ffa15318536489250240b4cbf4d4237d,0.00000089734094,0x2284aed2ffa15318536489250240b4cbf4d4237d,Mode,1
last 7,"120,910",3,0x81e48d07f36e905f57456dd9712d30b3aec9d3df,0x81e48d07f36e905f57456dd9712d30b3aec9d3df,0x30e17f247dd32c37c0ae86a9b962b87831e243b1,0.000001089,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"43,973",1,0xe9357536a35c7c8e14e8d0d59bf6e1d88a55e12c,0xe9357536a35c7c8e14e8d0d59bf6e1d88a55e12c,0x3be41be04d559cebf93af8d657c5484fa1521861,0.00000069,0x3be41be04d559cebf93af8d657c5484fa1521861,Mode,1
prior 30,"65,960",1,0x0f68f027ea0eed9c6e32e5240c8493d4c2066fff,0x0f68f027ea0eed9c6e32e5240c8493d4c2066fff,0x5d83da506c4981a82415d840b691a23697435774,0.00000034068,0x5d83da506c4981a82415d840b691a23697435774,Mode,1
prior 30,"75,262",2,0x7947f3f9551510a2bde71692e46ae12313a5c249,0x7947f3f9551510a2bde71692e46ae12313a5c249,0x067da6dc0b6f8a0481ff1e648d5d30d87b753b6b,0.000000418035330091,0x067da6dc0b6f8a0481ff1e648d5d30d87b753b6b,Mode,1
prior 30,"10,556,268",2,0x33ddf3fae17447f895ca59e1eb27d3711da86b16,0x33ddf3fae17447f895ca59e1eb27d3711da86b16,0x746ad894b15b20e1fa2eb93f60808d6da369d0ee,0.000002755631039,0x746ad894b15b20e1fa2eb93f60808d6da369d0ee,Mode,1
last 7,"222,946",1,0xdbb048fef89375cac8f04a1536269ffc7c22af2c,0xdbb048fef89375cac8f04a1536269ffc7c22af2c,0x922f2598ccb2421fbf90a464ffbbfb09d4da8e31,0.00000027,0x922f2598ccb2421fbf90a464ffbbfb09d4da8e31,Mode,1
prior 30,"314,132",2,0x570c4c762fb9015c71e8daca28f9f13651fa4df1,0x570c4c762fb9015c71e8daca28f9f13651fa4df1,0xb427de0c45443cc25ea407e91576932d53860602,0.00000115088,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"43,973",1,0x67e0115c9722a5b300b19e626945b40d2ff4269c,0x67e0115c9722a5b300b19e626945b40d2ff4269c,0x2a7f112197b721cdb67b6f51600362c19f172b1b,0.0000004,0x2a7f112197b721cdb67b6f51600362c19f172b1b,Mode,1
prior 30,"43,973",1,0x0a591e115ff644e300c30677ae050320db38edd4,0x0a591e115ff644e300c30677ae050320db38edd4,0x57fb4bdaeb8ef57977f9a044a2a577a8c7ab0563,0.00000074783005067,0x57fb4bdaeb8ef57977f9a044a2a577a8c7ab0563,Mode,1
prior 30,"73,718",2,0x34b3920ade8ef85e1a9453022bdae96bedcb0022,0x34b3920ade8ef85e1a9453022bdae96bedcb0022,0x0c9589965a87dc2bf9ed3054ccd6ae86aca3d571,0.000002041,0x0c9589965a87dc2bf9ed3054ccd6ae86aca3d571,Mode,1
prior 30,"99,808",3,0xba6e89c9cda3d72b7d8d5b05547a29f9bdbdbaec,0xba6e89c9cda3d72b7d8d5b05547a29f9bdbdbaec,0x6461fc3ea4f5eeaf59e08e263572f0efb9f4541f,0.0000015,0x6461fc3ea4f5eeaf59e08e263572f0efb9f4541f,Mode,2
last 7,"846,394,637",33,0xcb527f03684ce8c2382bb73634dd874b77f0787d,0xcb527f03684ce8c2382bb73634dd874b77f0787d,0x1b0780429de655d90be98ed8497e06a32ed82732,0.00093,0x1b0780429de655d90be98ed8497e06a32ed82732,Mode,1
prior 30,"883,056",2,0x82afd2b42ef5ac50a40fb98d6f19e7492ac39d89,0x82afd2b42ef5ac50a40fb98d6f19e7492ac39d89,0xeb78afd2b1863bbd602c8de7623114a38b0c62d1,0.000002035204826044,0x305912c0d03c22e6eb7d37e06a47ab899e48b9af,Mode,2
prior 30,"65,960",1,0x3f847809935e4ee5c35a8e182b6c4d7bc91af9b5,0x3f847809935e4ee5c35a8e182b6c4d7bc91af9b5,0xc000799bf533854fe256098dbf93c549ccb1ed89,0.00000031925062,0xc000799bf533854fe256098dbf93c549ccb1ed89,Mode,1
prior 30,"43,973",1,0xbc148535f4a8991a64fd7488ab7fec809e5759a4,0xbc148535f4a8991a64fd7488ab7fec809e5759a4,0xc575f1c41e07de288332beda45f4596335161f76,0.00000037,0xc575f1c41e07de288332beda45f4596335161f76,Mode,1
prior 30,"3,335,628",1,0x412ff1c3b187f59b0ef70e8a2b23797319867c84,0x412ff1c3b187f59b0ef70e8a2b23797319867c84,0x34ccca03631830cd8296c172bf3c31e126814ce9,0.0000044031,0x34ccca03631830cd8296c172bf3c31e126814ce9,Mode,1
prior 30,"37,542,108,587","51,030",0x59e710215d45f584f44c0fee83da6d43d762d857,0x59e710215d45f584f44c0fee83da6d43d762d857,0x1155b614971f16758c92c4890ed338c9e3ede6b7,0.22449562230014,0x8ea3fc79d9e463464c5159578d38870b770f6e57,Mode,"21,508"
prior 30,"43,973",1,0x17937b607a537e3c00036f43fdfdb6e97f308b2e,0x17937b607a537e3c00036f43fdfdb6e97f308b2e,0x7b1e5dc13f763d1245290772da84732cf64d2aab,0.0000002725155067,0x7b1e5dc13f763d1245290772da84732cf64d2aab,Mode,1
prior 30,"65,960",1,0xe95a7ed6fb6f48b17307651439c9cd3d41847d90,0xe95a7ed6fb6f48b17307651439c9cd3d41847d90,0x4b900c8e3f9e45d2243a2d6deca02a9566c6455f,0.000000607549784083,0x4b900c8e3f9e45d2243a2d6deca02a9566c6455f,Mode,1
last 7,"54,286,094","1,118",0x272cfccefbefbe1518cd87002a8f9dfd8845a6c4,0x272cfccefbefbe1518cd87002a8f9dfd8845a6c4,0xd4d995787d39d70f35e694dc8306d7db863234ac,0.000715378302846008,0xc534f577c0e6c46b27fdca6d27d132c543b0d61c,Mode,634
prior 30,"43,973",1,0x8d45fdcc107f25c0ef0dd3fcfabbb88742f57fa1,0x8d45fdcc107f25c0ef0dd3fcfabbb88742f57fa1,0x7b1e5dc13f763d1245290772da84732cf64d2aab,0.00000066,0x7b1e5dc13f763d1245290772da84732cf64d2aab,Mode,1
prior 30,"43,973",1,0x5ddb2df1578ad123bafe5d175049beec71e8fcdd,0x5ddb2df1578ad123bafe5d175049beec71e8fcdd,0xa18bf36478eb419afcfb914b61c4dbb132e56e6a,0.00000071,0xa18bf36478eb419afcfb914b61c4dbb132e56e6a,Mode,1
prior 30,"563,572",6,0x95b11f4580ab7d64be81372343f316e1410c15a4,0x95b11f4580ab7d64be81372343f316e1410c15a4,0x005cb42c29a1fc98d3dbe685ea581b6a06e71d0b,0.000014,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"104,979,518",216,0x692ccf2473e981619f81ee4df2d86d75c47e640f,0x692ccf2473e981619f81ee4df2d86d75c47e640f,0xe65560d56d70375953ebae877384eb669d33297e,0.00444099,0x78a087d713be963bf307b18f2ff8122ef9a63ae9,Mode,54
prior 30,"43,973",1,0x613a34820d589efc1def1a25c8144bd84d24ba8b,0x613a34820d589efc1def1a25c8144bd84d24ba8b,0x7b1e5dc13f763d1245290772da84732cf64d2aab,0.0000002094,0x7b1e5dc13f763d1245290772da84732cf64d2aab,Mode,1
prior 30,"1,808,240",43,0x8f40eef323b33998b0164b8129e01ea585000657,0x8f40eef323b33998b0164b8129e01ea585000657,0xe75b5892dab07e35ed2f4d1bba63e31fe28b9f21,0.0000166988014,0xe75b5892dab07e35ed2f4d1bba63e31fe28b9f21,Mode,1
prior 30,"43,973",1,0xf3cb866a8baa08afc656bc63bfb1be28b80efed9,0xf3cb866a8baa08afc656bc63bfb1be28b80efed9,0x0778b036db6ceb0cbcfdcd45100d434431c6695e,0.00000018,0x0778b036db6ceb0cbcfdcd45100d434431c6695e,Mode,1
prior 30,"1,004,652",13,0x0512c6419039a067837ea66dfae92b4e1e2d1a89,0x0512c6419039a067837ea66dfae92b4e1e2d1a89,0xf71a12bcba1077ddc9c163bf0289d1a95da5b6fd,0.000017,0xf71a12bcba1077ddc9c163bf0289d1a95da5b6fd,Mode,11
prior 30,"61,413",1,0x4d17307cf8b72d4ab39f7f281bc50367071996ae,0x4d17307cf8b72d4ab39f7f281bc50367071996ae,0x27150e8f477837906f07897755bc664620c8d09e,0.00000082,0x27150e8f477837906f07897755bc664620c8d09e,Mode,1
prior 30,"139,853",2,0x8872784aa24cc19d820b34a04746d140a8d695ad,0x8872784aa24cc19d820b34a04746d140a8d695ad,0x60fce97cd8c41066a6c49ba4d78ad56f4a4e6db1,0.000001026,0x00000000001594c61dd8a6804da9ab58ed2483ce,Mode,1
prior 30,"61,413",1,0x970c3afc5c7b8bcedfc4dc1cbbca67633d6a4f52,0x970c3afc5c7b8bcedfc4dc1cbbca67633d6a4f52,0x272625de049527478408291b66e4098c0d4f8daf,0.00000053428044,0x272625de049527478408291b66e4098c0d4f8daf,Mode,1
prior 30,"10,057,117",5,0xb2af69378d6f7d146f467de033faa71ccc905f5e,0xb2af69378d6f7d146f467de033faa71ccc905f5e,0xc4da64794404936b75eaf600d165fba750e25baf,0.000005088,0xc4da64794404936b75eaf600d165fba750e25baf,Mode,3
prior 30,"622,869",3,0x075b4864f4b95172af23c3af4e220d026a549580,0x075b4864f4b95172af23c3af4e220d026a549580,0x75579d98205a4fc67c84336725816a551b6247df,0.0000037,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"43,900",1,0x13077288dc7febcd098ca4ac6ebb94d782d8f14c,0x13077288dc7febcd098ca4ac6ebb94d782d8f14c,0xea43e51cb4bac05e8352157bfbfc15c1d8fda8a6,0.0000005059,0xea43e51cb4bac05e8352157bfbfc15c1d8fda8a6,Mode,1
last 7,"43,900",1,0x297ae18804680e573fe888a33f8f6647b33f4042,0x297ae18804680e573fe888a33f8f6647b33f4042,0xea43e51cb4bac05e8352157bfbfc15c1d8fda8a6,0.00000026,0xea43e51cb4bac05e8352157bfbfc15c1d8fda8a6,Mode,1
prior 30,"178,029",3,0x6a96d506a81fb2d2cec756b95f41cddc5ffbff6c,0x6a96d506a81fb2d2cec756b95f41cddc5ffbff6c,0xe8b7d0d462fecb5e305df55d7bfe3613da069b85,0.000000852045211055,0xe8b7d0d462fecb5e305df55d7bfe3613da069b85,Mode,1
prior 30,"97,651",3,0x9a9ab7770bf6939ecd668abea674dbfec3a1b273,0x9a9ab7770bf6939ecd668abea674dbfec3a1b273,0x6f31f983e645f85108cd31e51cabb8bc94fe5fc1,0.00000058,0x6f31f983e645f85108cd31e51cabb8bc94fe5fc1,Mode,1
prior 30,"536,721",6,0x9939034ebe3eb10ae8caf152ac23bb9abd39f081,0x9939034ebe3eb10ae8caf152ac23bb9abd39f081,0xe83d579ccfd323aeafc2b03405dfedff43960fa8,0.000003592086277304,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"871,140",21,0x77a33ca3d4831c3cfd55bd7fd2f8b6eee30000c3,0x77a33ca3d4831c3cfd55bd7fd2f8b6eee30000c3,0xb0231b9f638bdf7751e5316a02d836d8ffb08c68,0.000005973515953807,0xb0231b9f638bdf7751e5316a02d836d8ffb08c68,Mode,1
prior 30,"84,913",1,0xd7b4363891e5caf446093267b596623b41946a80,0xd7b4363891e5caf446093267b596623b41946a80,0x0716ee1a5a5607277fc3fcb08db75673e32f3b06,0.000000341268067,0xdce78c98a0a5abe3f0a342b32bfe43d203794dee,Mode,1
prior 30,"267,255",6,0x69b10d1eb3381fd03015debcc2e72c8959c1176b,0x69b10d1eb3381fd03015debcc2e72c8959c1176b,0xe75b5892dab07e35ed2f4d1bba63e31fe28b9f21,0.0000026268827033,0xe75b5892dab07e35ed2f4d1bba63e31fe28b9f21,Mode,1
prior 30,"7,028,171,249","36,723",0xfb3323e24743caf4add0fdccfb268565c0685556,0xfb3323e24743caf4add0fdccfb268565c0685556,0x1155b614971f16758c92c4890ed338c9e3ede6b7,0.076451032,0x39c353cf9041ccf467a04d0e78b63d961e81458a,Mode,"12,689"
prior 30,"88,634",2,0x50ce81eb95497579f252ceb08d48ba3837a1fdfa,0x50ce81eb95497579f252ceb08d48ba3837a1fdfa,0x9a05a906231e0959208b2f76b89678c9faf044c1,0.0000010743059,0x9a05a906231e0959208b2f76b89678c9faf044c1,Mode,1
prior 30,"489,218",6,0x5aa6e1fdca14d6085fcf81bf7541e03b0cfbd45c,0x5aa6e1fdca14d6085fcf81bf7541e03b0cfbd45c,0x79d26bbdf03dd196f70a807e0bf84c4b2f10fab1,0.000016,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,Mode,2
prior 30,"88,658",2,0x0dff7cbd7425cf6590b19f935e60bde9a6aca6fc,0x0dff7cbd7425cf6590b19f935e60bde9a6aca6fc,0x185ffe9419c69bba650b0a31494c65626a508559,0.00000234911070061,0x185ffe9419c69bba650b0a31494c65626a508559,Mode,1
last 7,"44,565",1,0xca49ecf7e7bb9bbc9d1d295384663f6ba5c0e366,0xca49ecf7e7bb9bbc9d1d295384663f6ba5c0e366,0x5befa2d163e40e148df83921e1cc59e044df5471,0.0000003113049,0x5befa2d163e40e148df83921e1cc59e044df5471,Mode,1
prior 30,"36,859",1,0xf88d350af02848d1c17e789811898103d7629cf8,0xf88d350af02848d1c17e789811898103d7629cf8,0xfc11ee2cce35bb2cefb262d2ba6525f1cf5dc7b1,0.0000011900187063,0xfc11ee2cce35bb2cefb262d2ba6525f1cf5dc7b1,Mode,1
prior 30,"43,165",1,0x2f3b82407dcb9441ae69ca225d014b97c4dbcee5,0x2f3b82407dcb9441ae69ca225d014b97c4dbcee5,0xa942e4d775554b88e7f25f9924b81a861617e6b6,0.000065,0xa942e4d775554b88e7f25f9924b81a861617e6b6,Mode,1
prior 30,"43,973",1,0xb3c79914b06f66429d821205b972bf8e81142924,0xb3c79914b06f66429d821205b972bf8e81142924,0x6fc03c7d90858866dbe7cf3dcfaf0948743e39b1,0.00000051,0x6fc03c7d90858866dbe7cf3dcfaf0948743e39b1,Mode,1
last 7,"43,973",1,0xb3f8e39cbf9372c7e211c2f25d6b8da3d190f8ba,0xb3f8e39cbf9372c7e211c2f25d6b8da3d190f8ba,0xfb62807a0b12fac569bfa67109266d195d18a662,0.000000272023,0xfb62807a0b12fac569bfa67109266d195d18a662,Mode,1
last 7,"24,747,397,692","133,820",0x042e609b2d5aa6e815a44872131d8bbc6edceb55,0x042e609b2d5aa6e815a44872131d8bbc6edceb55,0x08c1820ba6a0b88eb1f3e3ec7c9b8cf85e63c6fc,0.629483749338039,0x08c1820ba6a0b88eb1f3e3ec7c9b8cf85e63c6fc,Mode,"131,534"
prior 30,"28,902,026,784","84,529",0x3ef68d3f7664b2805d4e88381b64868a56f88bc4,0x3ef68d3f7664b2805d4e88381b64868a56f88bc4,0xc802a5a140224ed72e7c821f637c1e5759744045,0.71171024,0xc802a5a140224ed72e7c821f637c1e5759744045,Mode,"24,956"
prior 30,"637,276,300","1,720",0xcd37ca043f8479064e10635020c65ffc005d36f6,0xcd37ca043f8479064e10635020c65ffc005d36f6,0xb52fa54fc261398058c3ac7b8dd442d7d8b9f0b6,0.002937075,0xb52fa54fc261398058c3ac7b8dd442d7d8b9f0b6,Mode,2
prior 30,"43,973",1,0x1def88baa672e724d9dbf8aa580ea4e790cc2e02,0x1def88baa672e724d9dbf8aa580ea4e790cc2e02,0x0778b036db6ceb0cbcfdcd45100d434431c6695e,0.000000170152465908,0x0778b036db6ceb0cbcfdcd45100d434431c6695e,Mode,1
prior 30,"43,973",1,0x0b6a651e3c4910fa60389281a02727f8b87598e8,0x0b6a651e3c4910fa60389281a02727f8b87598e8,0x7b1e5dc13f763d1245290772da84732cf64d2aab,0.00000069,0x7b1e5dc13f763d1245290772da84732cf64d2aab,Mode,1
prior 30,"132,054",1,0x2d5fd9de46ea524d0fbdc2b1fc5802803b676d5f,0x2d5fd9de46ea524d0fbdc2b1fc5802803b676d5f,0x6dbe5080c4b04831a9b51542ab98af2c23336595,0.000000412601302008,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"65,960",1,0x5804811565da309579a32f48600b00216a9ecda8,0x5804811565da309579a32f48600b00216a9ecda8,0x3bd99ec7489b622d13498d2b33bd9b701e65c12c,0.000000628389407,0x3bd99ec7489b622d13498d2b33bd9b701e65c12c,Mode,1
last 7,"519,890,186","1,044",0x4129558a0a79221cca2553948f74ffce89dfcd6b,0x4129558a0a79221cca2553948f74ffce89dfcd6b,0xfb2115c7868917b1a5d8f5db686da1d030b2ebea,0.77605753033,0xfb2115c7868917b1a5d8f5db686da1d030b2ebea,Mode,2
prior 30,"1,093,968,453",723,0x2cc7a0ab3cd788d4c59a31d7c4001351fb1ce564,0x2cc7a0ab3cd788d4c59a31d7c4001351fb1ce564,0xbe0eda9add44c365231007e8c720e168e5bee33e,0.0018885850908616005,0xa6e56bf999caa2f6cbd8b546e0e19f9d63d8e99e,Mode,68
prior 30,"61,401",1,0x788e3fca19d15ad022a8ef472cf5346d13eecd52,0x788e3fca19d15ad022a8ef472cf5346d13eecd52,0x13d15b8a86942cc15e27147b784e5e97e02b4fcc,0.000000956345675089,0x13d15b8a86942cc15e27147b784e5e97e02b4fcc,Mode,1
prior 30,"43,900",1,0x6559537f395f9b8d2c6f1327e391815b0c24b68c,0x6559537f395f9b8d2c6f1327e391815b0c24b68c,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,0.000000346156976095,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,Mode,1
prior 30,"1,194,079,398",170,0x48f7451b95425ebc0ecd85c5f4a60e2524fac8f3,0x48f7451b95425ebc0ecd85c5f4a60e2524fac8f3,0x76aa6466bff045a813379aae69be758bcbeeeec4,0.0042613098018,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,19
prior 30,"132,078",1,0x2316c66c7d4df2a508bb8feb24b2b8e03ffd82ec,0x2316c66c7d4df2a508bb8feb24b2b8e03ffd82ec,0xe7280b1f9416ca93aaebcf51212a2d4a8cc8431b,0.00000042,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"77,445",1,0x4890ad84be466186024cd868ac04cf52f4101d82,0x4890ad84be466186024cd868ac04cf52f4101d82,0xddf291f62f004f58a4fc5251d6ddeee4ebd3210f,0.0000017120653065,0xfb926356baf861c93c3557d7327dbe8734a71891,Mode,1
prior 30,"132,066",1,0xb571ec41cabf436084a530905d38937f0ac1e687,0xb571ec41cabf436084a530905d38937f0ac1e687,0x75579d98205a4fc67c84336725816a551b6247df,0.0000004187075,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"580,753",21,0x7a85f82a8371fe937e8e596aa83ff7064b57a651,0x7a85f82a8371fe937e8e596aa83ff7064b57a651,0x67e0ecf49a8a118e8f768c9fc3c0674185eff419,0.000011972760299504,0x67e0ecf49a8a118e8f768c9fc3c0674185eff419,Mode,1
last 7,"11,304,865",20,0xbf9d217014ae75ed2a82a75761b3b8b600546855,0xbf9d217014ae75ed2a82a75761b3b8b600546855,0x21fe3e26e824783ca7e374355a8d30ae8bbf6e37,0.000009614782053,0x21fe3e26e824783ca7e374355a8d30ae8bbf6e37,Mode,8
prior 30,"43,973",1,0x8913159c117906e7c89bb577085dbda9f7afe807,0x8913159c117906e7c89bb577085dbda9f7afe807,0x7b1e5dc13f763d1245290772da84732cf64d2aab,0.000000316048,0x7b1e5dc13f763d1245290772da84732cf64d2aab,Mode,1
last 7,"189,287",2,0xd69646bdd41dee9642cf22067a0cd6b17fddbcf0,0xd69646bdd41dee9642cf22067a0cd6b17fddbcf0,0x32cb9fd13af7635cc90d0713a80188b366a28205,0.0000009,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"103,157",1,0xf1bf2561d7761fcd229777939ad642c83d540218,0xf1bf2561d7761fcd229777939ad642c83d540218,0x5bbf4dfe0271ec3df356900640145760102a1af9,0.0000012412434037,0x00000000001594c61dd8a6804da9ab58ed2483ce,Mode,1
last 7,"32,156,305",16,0xf8072fdb5372e30088b6b77c6416a152108213ec,0xf8072fdb5372e30088b6b77c6416a152108213ec,0xd0fb331252290e933b8341689eb9f93127b3d160,0.00000974594006071,0xd0fb331252290e933b8341689eb9f93127b3d160,Mode,1
last 7,"2,650,000",5,0x1ac4738572e7a2ce653381a11823b9ee0504ff4f,0x1ac4738572e7a2ce653381a11823b9ee0504ff4f,0xac623575c9f3e141b09dd8afa5c4e9f34cbe7264,0.007699104014,0xac623575c9f3e141b09dd8afa5c4e9f34cbe7264,Mode,1
last 7,"49,307",1,0x72fdf46312d092405386a0cbc80414267a7f5d01,0x72fdf46312d092405386a0cbc80414267a7f5d01,0xbd5db4c7d55c086107f4e9d17c4c34395d1b1e1e,0.000000330530853002,0x3fa761492f411ebc64a81fcf3292fdc0b677c00f,Mode,1
