date,tvl,chain,defillama_slug,source,statusCode,body,headers,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_token_value_usd_price_change,avg_usd_tvl,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,is_EVM,is_Rollup,chainId,layer
2024-02-19,880079591.0192865,OP Mainnet,Optimism,chain,,,,207.0,190.0,-286799.52655394416,25897750.81858396,4931268.642344058,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-20,858757143.3701302,OP Mainnet,Optimism,chain,,,,207.0,190.0,19262881.561163355,13509976.496396631,5089591.628126715,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-21,875160191.0915376,OP Mainnet,Optimism,chain,,,,204.0,189.0,7810752.063438898,-1407923.220828915,5194763.493714903,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-22,864686830.8683245,OP Mainnet,Optimism,chain,,,,208.0,190.0,-188580.35800782853,-22625737.107862186,4676679.413734375,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-23,893269682.9520314,OP Mainnet,Optimism,chain,,,,208.0,190.0,162440.75026171486,-1936767.9408816944,4668148.994542068,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-24,894713791.2672045,OP Mainnet,Optimism,chain,,,,205.0,189.0,6986869.440533597,445172.7113463915,4771656.852109951,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-25,896710851.9885916,OP Mainnet,Optimism,chain,,,,208.0,190.0,-18979517.3853954,38415387.92713541,4797321.651728366,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-26,923620718.2289087,OP Mainnet,Optimism,chain,,,,208.0,190.0,3602296.71872162,10473876.400338411,4864995.56095851,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-27,947010571.0233703,OP Mainnet,Optimism,chain,,,,207.0,190.0,-6596543.915493458,21100420.54556349,4934424.877391063,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-28,981657089.5018032,OP Mainnet,Optimism,chain,,,,207.0,190.0,3004187.401560041,-7820456.609880081,4911157.876415845,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-02-29,948812638.6514671,OP Mainnet,Optimism,chain,,,,207.0,190.0,8883080.728787176,26236808.290392797,5080819.176092319,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-01,964757832.4323275,OP Mainnet,Optimism,chain,,,,207.0,190.0,-31359428.312737655,15378571.289307674,5003616.968235362,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-02,960116264.6386044,OP Mainnet,Optimism,chain,,,,207.0,190.0,-12043485.877148956,32030560.63369899,5100172.884951014,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-03,977955366.2634976,OP Mainnet,Optimism,chain,,,,207.0,190.0,-7774114.776913038,11895833.800473029,5120084.5710483575,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-04,1024445750.3505625,OP Mainnet,Optimism,chain,,,,207.0,190.0,20531426.107657548,-1071626.617687545,5214093.264253817,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-05,1018574852.4849763,OP Mainnet,Optimism,chain,,,,208.0,190.0,3540498.5964923296,8179301.052567609,5269394.755090866,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-06,1029164190.9044836,OP Mainnet,Optimism,chain,,,,209.0,190.0,-10958263.99322541,-24595630.54299458,5074068.463958564,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-07,1033236453.008894,OP Mainnet,Optimism,chain,,,,207.0,190.0,12913306.50090997,54018239.98689007,5445692.407266184,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-08,1027483580.213724,OP Mainnet,Optimism,chain,,,,210.0,191.0,-3524945.4755439567,13068799.275874007,5414379.656346095,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-09,1039817410.0495865,OP Mainnet,Optimism,chain,,,,207.0,190.0,-3931679.020429628,-12346780.913760467,5413155.340438937,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-10,1038364203.2096941,OP Mainnet,Optimism,chain,,,,209.0,190.0,-9125336.292042332,8445964.758292366,5280864.859096747,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-11,1033805552.5623897,OP Mainnet,Optimism,chain,,,,211.0,191.0,-73694.48727014087,-4951932.838329877,5284826.657737299,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-12,1049118667.2644435,OP Mainnet,Optimism,chain,,,,211.0,191.0,-29296389.517356914,54807084.61418689,5405730.426034455,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-13,1072691376.5152051,OP Mainnet,Optimism,chain,,,,211.0,191.0,-4663221.227954922,1147668.3988049063,5389069.038206067,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-14,999775615.5824147,OP Mainnet,Optimism,chain,,,,211.0,192.0,39034448.466222376,-2424895.567882336,5570658.642708862,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-15,1011518391.1450464,OP Mainnet,Optimism,chain,,,,212.0,193.0,-2862954.3327535493,-31295828.45654643,5383272.29417033,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-16,974588761.999716,OP Mainnet,Optimism,chain,,,,210.0,192.0,7508349.055767954,-54131356.740107976,5212395.388180572,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-17,969042319.9149177,OP Mainnet,Optimism,chain,,,,211.0,193.0,1640341.3979800278,-52560871.63302002,4946476.907519289,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-18,888185375.6414948,OP Mainnet,Optimism,chain,,,,210.0,191.0,977590.56285704,13638925.374342997,5037418.811662096,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-19,901075392.3295983,OP Mainnet,Optimism,chain,,,,209.0,191.0,-5145065.781621867,-22512069.272158194,4929173.9065483725,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-20,964874277.0396384,OP Mainnet,Optimism,chain,,,,202.0,184.0,-1374894.1098075898,-59588735.65528238,4788867.242961485,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-21,956726159.5685457,OP Mainnet,Optimism,chain,,,,206.0,187.0,-4216037.339912559,71881492.0324726,5030191.356579029,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-22,949638088.2954158,OP Mainnet,Optimism,chain,,,,208.0,191.0,-17569182.762850054,15457892.145509975,4957867.952442355,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-23,967510028.9034522,OP Mainnet,Optimism,chain,,,,209.0,192.0,-6141786.695195577,-21585598.97053441,4801479.180590383,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-24,971016024.1201013,OP Mainnet,Optimism,chain,,,,209.0,192.0,-2663947.0001095114,16241849.756099585,4866445.221046364,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-25,1017259280.8575077,OP Mainnet,Optimism,chain,,,,215.0,195.0,-14455603.240253564,26857622.892453525,4791909.553940698,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-26,999699917.5572466,OP Mainnet,Optimism,chain,,,,217.0,197.0,-12126106.379125297,59998382.72230532,4990826.872181613,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-27,1009114468.3106419,OP Mainnet,Optimism,chain,,,,216.0,197.0,6341446.963044106,-9067647.444454184,5000964.531495231,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-28,1005350146.0182316,OP Mainnet,Optimism,chain,,,,217.0,198.0,17065969.59367865,-12859129.7195686,5294020.390785254,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-29,1013090356.6838388,OP Mainnet,Optimism,chain,,,,218.0,198.0,8364416.143573701,35072210.62576629,5469330.016297798,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-30,1021780905.4691116,OP Mainnet,Optimism,chain,,,,219.0,199.0,8321346.983229651,-30723047.160869684,5342065.042287808,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-03-31,1006266367.6128367,OP Mainnet,Optimism,chain,,,,219.0,199.0,4883466.420258761,-14297924.611438705,5299076.648719041,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-01,956173045.5051544,OP Mainnet,Optimism,chain,,,,219.0,199.0,268224.79484904604,16672342.53895096,5376430.837474703,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-02,969414292.9292455,OP Mainnet,Optimism,chain,,,,219.0,199.0,14828500.263496008,-37963074.382526025,5270793.5127107315,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-03,970702690.1172465,OP Mainnet,Optimism,chain,,,,219.0,199.0,19028373.16941864,-57550137.110538684,5094895.04717557,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-04,949338919.021897,OP Mainnet,Optimism,chain,,,,219.0,199.0,-15182100.372391447,-2437683.0756685077,5014439.4149989495,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-05,973736455.0054204,OP Mainnet,Optimism,chain,,,,219.0,199.0,5769921.536211507,4456141.13230849,5061133.765106118,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-06,990983865.6433535,OP Mainnet,Optimism,chain,,,,219.0,199.0,10205977.732682936,-10462829.681482937,5059960.925154658,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-07,1036672283.541541,OP Mainnet,Optimism,chain,,,,218.0,199.0,4510965.551221232,15900976.123948721,5176788.97539234,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-08,1025981543.4089664,OP Mainnet,Optimism,chain,,,,218.0,199.0,2601890.5431952574,11267527.132854823,5240410.157396743,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-09,986906733.1814387,OP Mainnet,Optimism,chain,,,,219.0,199.0,-6025212.769490803,62259083.80678074,5473272.479495251,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-10,984548041.5468208,OP Mainnet,Optimism,chain,,,,221.0,201.0,388457.6578019979,-53947559.799961954,5192488.749546561,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-11,1010883970.7320573,OP Mainnet,Optimism,chain,,,,221.0,201.0,409378.53830454656,-8863330.051964588,5154235.575286019,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-12,916076808.0177467,OP Mainnet,Optimism,chain,,,,221.0,201.0,-9514012.649505557,-8828794.514314419,5015966.722937195,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-13,847515739.9754275,OP Mainnet,Optimism,chain,,,,222.0,202.0,19832546.69444041,-96790208.56503041,4701736.905831757,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-14,896707070.3535684,OP Mainnet,Optimism,chain,,,,221.0,202.0,-12939811.745398313,-87737680.3447917,4267442.346064706,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-15,850005588.2129765,OP Mainnet,Optimism,chain,,,,222.0,202.0,-2183923.593280858,55047828.626640834,4486360.387541306,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-16,848581597.7860378,OP Mainnet,Optimism,chain,,,,222.0,202.0,-3595241.2165932716,-13524980.597136697,4409242.271233873,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-17,835067882.7924273,OP Mainnet,Optimism,chain,,,,222.0,202.0,4672894.8972013015,-2637803.7927612956,4418409.348288063,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-18,857253084.3375432,OP Mainnet,Optimism,chain,,,,224.0,204.0,3439123.393870734,-19892156.13389073,4305563.746979375,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-19,863130934.4363682,OP Mainnet,Optimism,chain,,,,223.0,204.0,-5650480.571743541,11244827.972933527,4349943.445442287,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-20,892094882.5367502,OP Mainnet,Optimism,chain,,,,223.0,203.0,7928972.803075427,16152606.59106457,4447544.112825919,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-21,911825383.7295939,OP Mainnet,Optimism,chain,,,,222.0,203.0,3476830.019573411,23638661.616316587,4589705.370817297,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-22,916510543.1581634,OP Mainnet,Optimism,chain,,,,223.0,204.0,3162050.5105668954,-4901192.293716878,4571727.890185875,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-23,932275075.3905272,OP Mainnet,Optimism,chain,,,,225.0,205.0,1648006.3500385608,19026845.57778143,4642028.211078489,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-24,875637892.0307698,OP Mainnet,Optimism,chain,,,,224.0,204.0,13893623.570364812,-12465103.669694822,4669097.795112545,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-25,881174876.4649384,OP Mainnet,Optimism,chain,,,,225.0,205.0,-6464882.235114074,-23893231.057065908,4513452.240372222,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-26,869482439.1587461,OP Mainnet,Optimism,chain,,,,225.0,205.0,-5356801.433079231,9322411.865109216,4531077.175637512,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-27,907861490.5308878,OP Mainnet,Optimism,chain,,,,223.0,204.0,-1489805.2961863142,-15366640.562433695,4496079.472773095,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-28,883189894.9343209,OP Mainnet,Optimism,chain,,,,221.0,202.0,-1084361.499942554,19475549.29131256,4618369.531174841,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-29,858595658.9648697,OP Mainnet,Optimism,chain,,,,224.0,205.0,4477718.013811535,16582577.147058481,4653569.4452171875,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-04-30,846342384.760284,OP Mainnet,Optimism,chain,,,,225.0,205.0,-3588302.9276895258,-17886256.75700048,3456120.3009943115,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-01,858796053.9798049,OP Mainnet,Optimism,chain,,,,226.0,206.0,-6122488.33018187,-27392550.49108813,3292531.101231726,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-02,869231021.1987612,OP Mainnet,Optimism,chain,,,,226.0,206.0,4053298.601251359,1315616.646838644,3316287.363319646,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-03,893129322.4674402,OP Mainnet,Optimism,chain,,,,225.0,205.0,5243019.57495746,11478781.579452537,3404687.9958800445,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-04,888592792.9606085,OP Mainnet,Optimism,chain,,,,226.0,206.0,5475921.05748379,5274656.503706202,4513776.553995088,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-05,891990200.5537623,OP Mainnet,Optimism,chain,,,,225.0,206.0,700058.2083170918,1964750.4705828992,4545666.813751556,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-06,878519281.6400659,OP Mainnet,Optimism,chain,,,,227.0,207.0,-1874468.7560294555,850131.7305894609,4501770.568565419,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-07,844500520.8204678,OP Mainnet,Optimism,chain,,,,227.0,207.0,-1546385.1045339673,-11195752.19373602,4445637.805130044,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-08,830797438.3026614,OP Mainnet,Optimism,chain,,,,226.0,207.0,3979028.002629328,-15834143.609919343,4412703.83109416,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-09,846416191.5501803,OP Mainnet,Optimism,chain,,,,225.0,207.0,-7383791.953802668,-24709872.435927346,4289663.091138445,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-10,828437422.5600121,OP Mainnet,Optimism,chain,,,,225.0,206.0,594686.446931021,8268287.5636889795,3401970.2817975557,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-11,829477142.6875608,OP Mainnet,Optimism,chain,,,,226.0,207.0,-1454058.5787611867,-16658791.077798834,4229767.81316416,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-12,817849050.3950664,OP Mainnet,Optimism,chain,,,,225.0,207.0,-1363405.3690437805,1411993.9236438223,4248768.709703555,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-13,802030199.8195823,OP Mainnet,Optimism,chain,,,,226.0,207.0,-1913544.96418321,-1524897.396546814,4214768.460058053,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-14,766400332.4418608,OP Mainnet,Optimism,chain,,,,227.0,208.0,-8802951.18234912,-8960536.608930862,4124909.969703524,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-15,787955068.5457431,OP Mainnet,Optimism,chain,,,,228.0,209.0,-22575796.30672201,-13860582.782588016,3947014.362116974,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-16,795384740.9248844,OP Mainnet,Optimism,chain,,,,228.0,209.0,-12370985.038523147,36240388.30134315,4051704.7280237284,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-17,806860917.6097114,OP Mainnet,Optimism,chain,,,,228.0,209.0,-4634813.756646558,-12768548.369523419,3975374.1917774123,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-18,797060124.2223,OP Mainnet,Optimism,chain,,,,227.0,209.0,-4543333.087324311,32342635.825464286,4115336.5807619384,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-19,801620368.1159697,OP Mainnet,Optimism,chain,,,,227.0,209.0,-3550146.8484063596,3869975.764386353,4116745.518316564,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-20,885181710.3035705,OP Mainnet,Optimism,chain,,,,228.0,209.0,9118575.088230278,-17024526.00085027,4064028.49330807,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-21,866972127.2595668,OP Mainnet,Optimism,chain,,,,228.0,209.0,-2458991.4151590606,92636087.82004908,4459542.07414829,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-22,880469311.6185639,OP Mainnet,Optimism,chain,,,,227.0,208.0,-8926353.76015128,12168593.189771267,4488997.454867356,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-23,858792667.0127475,OP Mainnet,Optimism,chain,,,,228.0,208.0,5834946.9132490475,-9796644.720349016,4456174.5774446055,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-24,871410235.7950481,OP Mainnet,Optimism,chain,,,,227.0,208.0,-7007103.792082056,2561363.6450220393,4456204.549495683,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-25,872369623.7180588,OP Mainnet,Optimism,chain,,,,227.0,208.0,-2843823.566077118,-7336802.667512866,4411355.975809207,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-26,890671273.4306611,OP Mainnet,Optimism,chain,,,,227.0,208.0,-706168.8762642903,2627554.4322942775,4419820.229369735,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-27,870773362.9116702,OP Mainnet,Optimism,chain,,,,227.0,208.0,-1883996.386327339,17089115.198207308,4486803.13161423,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-28,862818403.4739949,OP Mainnet,Optimism,chain,,,,229.0,209.0,-1158257.9484094346,15872153.819149444,4516319.85851607,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-29,836005736.535374,OP Mainnet,Optimism,chain,,,,229.0,209.0,-15813220.873500414,-16104759.69048954,4376940.030692446,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-30,847210512.7298647,OP Mainnet,Optimism,chain,,,,229.0,209.0,-492418.70553044847,-15564084.502429584,4306824.296126943,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-05-31,848491833.1511328,OP Mainnet,Optimism,chain,,,,229.0,209.0,-3434460.5517106303,-11408496.906759385,4242007.8880354585,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-06-01,824729252.7944982,OP Mainnet,Optimism,chain,,,,226.0,208.0,3308853.824166106,11324680.931603925,4362425.473874115,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-06-02,834048592.242153,OP Mainnet,Optimism,chain,,,,226.0,208.0,2498402.117892227,2863435.003407775,3409912.8405098673,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-06-03,828797555.5978813,OP Mainnet,Optimism,chain,,,,228.0,209.0,-2210965.3035666873,-18638609.344073348,4256850.9399316665,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-06-04,840508026.375473,OP Mainnet,Optimism,chain,,,,228.0,209.0,-2300754.8080119183,-5886737.586068068,4220940.885607719,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-06-05,845580579.8726592,OP Mainnet,Optimism,chain,,,,229.0,209.0,5181664.669310767,15593129.136329241,4293244.126713624,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-06-06,836390235.1792067,OP Mainnet,Optimism,chain,,,,229.0,209.0,2121593.5680503272,6321444.517039679,4267296.758496987,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
2024-06-07,780897140.1579577,OP Mainnet,Optimism,chain,,,,230.0,211.0,-3673659.765347283,-8066572.990962747,4260376.6703571305,True,10,modern,OP Chain,op,OP Mainnet,True,True,10,L2
