date,tvl,chain,layer,defillama_slug,source,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_price_usd_flow,sum_usd_value_check,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name
2022-09-08,899613516.1637512,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-09,914785979.3264356,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-10,934303732.2996488,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-11,928443274.4289641,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-12,903886048.3320012,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-13,862565877.3872151,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-14,853058749.6167791,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-15,828430131.165726,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-16,868913903.4877064,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-17,898051619.2023622,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-18,863300273.8389926,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-19,890162808.8746537,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-20,871101877.919148,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-21,861597607.8536825,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-22,904558311.2802613,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-23,903840225.242109,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-24,905979493.5322865,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-25,916992242.1031741,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-26,937889028.9416655,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-27,925088478.799796,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-28,926198470.654177,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-29,919911530.3843316,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-09-30,915590605.2294579,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-01,911684140.1868429,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-02,904143504.9529473,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-03,914420265.1021552,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-04,929209120.0064656,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-05,963285365.172299,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-06,940084042.6381197,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-07,938252702.0621382,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-08,934382178.4677395,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-09,937816441.2015904,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-10,925046728.6730926,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-11,926109307.4268177,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-12,912097998.4698656,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-13,919752557.4330467,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-14,920969977.3415908,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-15,926054864.8827386,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-16,935723767.1734087,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-17,945725250.57375,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-18,940670910.9467628,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-19,924394438.4165992,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-20,906980050.9591486,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-21,925219754.9280906,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-22,921142517.7400922,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-23,941299526.3181887,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-24,940894272.2100114,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-25,971690844.1416978,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-26,992281278.830598,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-27,987317642.4377047,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-28,996281759.8875983,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-29,1025965818.3587741,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-30,1010757192.844773,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-10-31,1013842697.3862413,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-01,1022961995.801863,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-02,1015801340.4651117,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-03,1030158624.3287095,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-04,1069423820.8123842,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-05,1074616744.85414,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-06,1058387096.5269164,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-07,1058281499.7808359,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-08,941612089.2236197,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-09,850619119.4916204,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-10,890505352.5683651,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-11,895185064.5559062,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-12,882273087.1354352,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-13,864047637.8392377,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-14,885186295.6186818,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-15,900424397.6245314,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-16,911573434.3550411,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-17,921248588.2440448,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-18,933008774.5165153,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-19,955529936.7898304,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-20,939092592.9312574,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-21,927691667.2756655,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-22,941134569.0479146,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-23,960087059.2204003,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-24,972749745.3658048,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-25,956650036.3679914,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-26,949176501.9837627,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-27,941925236.4212449,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-28,926392947.6485732,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-29,973463682.9453992,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-11-30,978487700.0798258,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-01,988548178.3621968,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-02,1017069405.9155208,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-03,1015564997.3186735,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-04,1035625059.4344455,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-05,1018762318.3050169,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-06,1037914980.9817462,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-07,1046595309.2499943,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-08,1073993155.197579,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-09,1079789344.7622263,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-10,1088788128.719444,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-11,1094219611.9654334,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-12,1111713305.4058402,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-13,1130622629.2037451,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-14,1127253806.732165,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-15,1126513433.4787984,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-16,1100126705.503483,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-17,1124552443.142965,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-18,1128196910.8897576,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-19,1068971329.5279143,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-20,1062128743.0307978,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-21,1070095087.9263836,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-22,1047635984.8327711,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-23,1051043310.2637554,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-24,1053119447.8416506,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-25,1054421141.688211,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-26,1053831882.9253472,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-27,1039019520.2904357,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-28,1021704333.8838344,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-29,1011363423.4271038,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-30,1006947492.9432815,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2022-12-31,1004875730.4949645,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-01,1006134635.041901,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-02,1015147412.1106149,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-03,1009977929.2482798,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-04,1016697366.3585763,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-05,1015572330.7004042,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-06,996925276.7139733,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-07,991950103.2742969,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-08,1002944383.0819347,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-09,1009637312.4035798,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-10,1011107129.8215972,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-11,1035558951.7218621,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-12,1030906212.6871539,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-13,1085608562.2306895,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-14,1077692887.9654226,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-15,1082432428.1770089,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-16,1082936321.9443758,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-17,1077941349.9416587,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-18,1049950298.8623838,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-19,1077764817.6387253,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-20,1126009400.7966416,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-21,1115444380.1868162,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-22,1142476684.1806765,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-23,1150756869.2802024,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-24,1129610312.0276134,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-25,1157368617.2335474,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-26,1157850743.6257062,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-27,1174842381.2375674,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-28,1181956549.0559185,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-29,1205136963.4186401,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-30,1186444780.9344077,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-01-31,1207957256.2063887,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-01,1265621564.0932624,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-02,1274609096.2945707,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-03,1310898466.5200193,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-04,1319875287.402554,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-05,1326848822.5193768,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-06,1341904356.6543918,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-07,1414532941.212599,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-08,1438849710.964179,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-09,1388488888.757054,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-10,1408137017.1768517,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-11,1447947835.0488205,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-12,1445067031.4962933,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-13,1441226137.902492,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-14,1495879146.1937468,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-15,1588235187.898887,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-16,1596935453.3491,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-17,1683111493.603911,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-18,1741366759.3183937,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-19,1760106475.9390655,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-20,1812374678.0739949,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-21,1843704746.8324475,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-22,1852704139.381679,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-23,1883035831.5945034,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-24,1857122896.8312554,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-25,1851569605.394534,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-26,1908723076.3835306,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-27,1923112661.0125868,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-02-28,1919957508.1460676,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-01,1971202805.1861207,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-02,1933808637.4913757,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-03,1883276994.0353398,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-04,1884541347.3331609,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-05,1906969191.644728,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-06,1905642171.7863622,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-07,1871163223.85278,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-08,1822722470.941588,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-09,1718121183.211201,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-10,1639487160.8780973,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-11,1477834205.9316754,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-12,1558635166.4516783,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-13,1618028252.6631267,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-14,1646554666.8036263,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-15,1661457115.29083,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
2023-03-16,1736936320.3708835,Arbitrum,L2,Arbitrum,chain,,,,,,False,,,Other EVMs,,
