alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_secs_between_l1_txs_inbox,avg_secs_between_l1_txs_output,calldata_bytes_l1_inbox,chain_id,chain_version,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,share_elapsed,last_updated
OP Stack fork,,,,1.007641044761113,,2468.5714285714284,,969,modern,,,2024-07-31 00:00:00.000 UTC,,,,,,0.0032866278339025467,,0.0032866278339025467,3261705,,3261705.0,,,10.84404621912133,,10.84404621912133,EthXY,,35,,35.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.1169690856733,,43200.0,,8853,modern,,,2024-04-26 00:00:00.000 UTC,,,,,,0.00019397731929436798,,0.00019397731929436798,173664,,173664.0,,,0.6100853602458867,,0.6100853602458867,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0056084924102198,,3600.0,,969,modern,,,2024-08-01 00:00:00.000 UTC,,,,,,0.002249139931690728,,0.002249139931690728,2236596,,2236596.0,,,7.13408257576365,,7.13408257576365,EthXY,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0058894844872777,,3600.0,,5112,modern,,,2024-10-03 00:00:00.000 UTC,,,,,,0.0022498046094677495,,0.0022498046094677495,2236632,,2236632.0,,,5.313617007469336,,5.313617007469336,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0055252025520802,,3600.0,,5112,modern,,,2024-07-30 00:00:00.000 UTC,,,,,,0.002248929513322311,,0.002248929513322311,2236572,,2236572.0,,,7.453189624176932,,7.453189624176932,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.07501798376534,,43200.0,,8853,modern,,,2024-04-24 00:00:00.000 UTC,,,,,,0.000186691923132624,,0.000186691923132624,173664,,173664.0,,,0.5978841348849071,,0.5978841348849071,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0088596787293926,,43200.0,,8853,modern,,,2024-07-17 00:00:00.000 UTC,,,,,,0.000175214713563006,,0.000175214713563006,173676,,173676.0,,,0.60535782966655,,0.60535782966655,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0019949215,,43200.0,,8853,modern,,,2024-07-06 00:00:00.000 UTC,,,,,,0.00017402246998643402,,0.00017402246998643402,173676,,173676.0,,,0.5285871541762606,,0.5285871541762606,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.023065278,,43200.0,,8853,modern,,,2024-04-13 00:00:00.000 UTC,,,,,,0.000177681885221928,,0.000177681885221928,173676,,173676.0,,,0.5763602426192135,,0.5763602426192135,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0055625869291338,,3600.0,,5112,modern,,,2024-07-10 00:00:00.000 UTC,,,,,,0.0022490372596753534,,0.0022490372596753534,2236596,,2236596.0,,,6.967997386692122,,6.967997386692122,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.519024927914295,1.005043120270729,1.0052544068478155,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-06-26 00:00:00.000 UTC,,,,2.9266753754864e-05,0.09902664018443003,0.002110915234285778,0.001063456226420864,0.001047459007864914,2100104,1058120.0,1041984.0,0.0010341894726660001,3.499263646040472,7.14646953815563,3.5982902862249038,3.5481792519307263,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0104670976358845,,3600.0,,5112,modern,,,2024-07-15 00:00:00.000 UTC,,,,,,0.002259994543098858,,0.002259994543098858,2236584,,2236584.0,,,7.590645244163971,,7.590645244163971,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.003451421,,43200.0,,8853,modern,,,2024-08-03 00:00:00.000 UTC,,,,,,0.0001742995118277,,0.0001742995118277,173700,,173700.0,,,0.514299029918849,,0.514299029918849,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0072473186343283,,43200.0,,8853,modern,,,2024-06-15 00:00:00.000 UTC,,,,,,0.000174922598343312,,0.000174922598343312,173664,,173664.0,,,0.6220578168852238,,0.6220578168852238,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0028066449941357,,3600.0,,5112,modern,,,2024-09-03 00:00:00.000 UTC,,,,,,0.002242885364647044,,0.002242885364647044,2236608,,2236608.0,,,5.592129836352631,,5.592129836352631,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.002634993129439,,43200.0,,8853,modern,,,2024-09-03 00:00:00.000 UTC,,,,,,0.000174145666686666,,0.000174145666686666,173688,,173688.0,,,0.43325661110319647,,0.43325661110319647,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0037246940090954,,3600.0,,5112,modern,,,2024-08-19 00:00:00.000 UTC,,,,,,0.002244938680418295,,0.002244938680418295,2236608,,2236608.0,,,5.861842689045756,,5.861842689045756,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0061612587819908,,3600.0,,5112,modern,,,2024-07-27 00:00:00.000 UTC,,,,,,0.002250352098876555,,0.002250352098876555,2236572,,2236572.0,,,7.363405533738421,,7.363405533738421,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0068673297209478,,43200.0,,8853,modern,,,2024-07-28 00:00:00.000 UTC,,,,,,0.00017488077276457198,,0.00017488077276457198,173688,,173688.0,,,0.5681570601471617,,0.5681570601471617,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0596302613953497,,43200.0,,8853,modern,,,2024-04-22 00:00:00.000 UTC,,,,,,0.000184019629714962,,0.000184019629714962,173664,,173664.0,,,0.5886655965456169,,0.5886655965456169,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0013045883990148,,3600.0,,5112,modern,,,2024-06-02 00:00:00.000 UTC,,,,,,0.002239225461473424,,0.002239225461473424,2236308,,2236308.0,,,8.501065828947981,,8.501065828947981,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.003134248734589,,43200.0,,8853,modern,,,2024-06-03 00:00:00.000 UTC,,,,,,0.000174184230950274,,0.000174184230950274,173640,,173640.0,,,0.6613627789307408,,0.6613627789307408,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0080782229214313,,21600.0,,969,modern,,,2024-07-17 00:00:00.000 UTC,,,,,,0.000375755109124626,,0.000375755109124626,372744,,372744.0,,,1.30565460714344,,1.30565460714344,EthXY,,4,,4.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0353964026428968,,43200.0,,8853,modern,,,2024-05-18 00:00:00.000 UTC,,,,,,0.00017981108086857599,,0.00017981108086857599,173664,,173664.0,,,0.5598553895141973,,0.5598553895141973,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0027345114055137,,43200.0,,8853,modern,,,2024-09-09 00:00:00.000 UTC,,,,,,0.000174150919002864,,0.000174150919002864,173676,,173676.0,,,0.40474720066229075,,0.40474720066229075,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.058512567,,43200.0,,8853,modern,,,2024-05-27 00:00:00.000 UTC,,,,,,0.000183838228586292,,0.000183838228586292,173676,,173676.0,,,0.7190680024279277,,0.7190680024279277,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.466888791341546,1.0050549958314798,1.0050763695268232,1200.0,7200.0,2952.0,4653,modern,base,celestia,2024-07-26 00:00:00.000 UTC,,,,4.306857784956799e-05,0.1399898447221448,0.002610154119033686,0.001562711770378568,0.001047442348655118,2597004,1554852.0,1042152.0,0.001519643192529,4.939445396846672,8.480771520114416,5.079435241568818,3.4013362785455987,Gold,72.0,84,72.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.84248007864491,1.0151298514375422,1.0157911964566166,1200.0,7200.0,2952.0,4653,modern,base,celestia,2024-07-18 00:00:00.000 UTC,,,,4.348866235214798e-05,0.14914639414708658,0.002636924567201374,0.001578364498209148,0.0010585600689922258,2596944,1554840.0,1042104.0,0.0015348758358569995,5.263889789624542,9.039573129271982,5.413036183771626,3.626536945500355,Gold,72.0,84,72.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.45544740479975,1.005019931651582,1.0041396316107474,2160.0,43200.0,21774.0,42026,modern,base,eigenda base,2024-06-26 00:00:00.000 UTC,,,,0.000346237120384752,1.1713553190937254,0.0013795948943505843,0.0011904541492007523,0.000189140745149832,1372869,1184508.0,188361.0,0.0008442170288160001,2.856066484216333,4.669622286669908,4.027421803310057,0.6422004833598509,Donatuz,40.0,42,40.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.53894555402975,1.005550464013141,1.0057290822406917,1252.1739130434783,7854.545454545455,2829.0,4653,modern,base,celestia,2024-09-26 00:00:00.000 UTC,,,,4.123162807943601e-05,0.10816358249496438,0.002459194042291976,0.0014982742135814361,0.0009609198287105399,2445450,1490004.0,955446.0,0.0014570425855020002,3.822304596782229,6.454881764565697,3.930468179277193,2.5244135852885043,Gold,69.0,80,69.0,11.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.467890101986747,1.0068955895998626,1.0085636185,1489.655172413793,43200.0,31454.0,42026,modern,base,eigenda base,2024-09-20 00:00:00.000 UTC,,,,0.000501756828550036,1.2703704126069109,0.001903342538875486,0.001728155038342036,0.00017518750053345002,1890020,1716320.0,173700.0,0.001226398209792,3.1050766898561246,4.812957998777033,4.375447102463036,0.4375108963139971,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.64313181647914,1.008777351199545,1.008633012597919,1216.9014084507041,7200.0,2911.0,4653,modern,base,celestia,2024-08-08 00:00:00.000 UTC,,,,4.257844275395201e-05,0.10587147153869421,0.0025978265200190497,0.0015466655050779515,0.0010511610149410982,2575372,1533208.0,1042164.0,0.0015040870623240002,3.7398759464908045,6.451131217283876,3.8457474180294997,2.6053837992543762,Gold,71.0,83,71.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4571966992188177,1.0037575057057657,1.004943623,1464.406779661017,43200.0,32000.0,42026,modern,base,eigenda base,2024-09-21 00:00:00.000 UTC,,,,0.0005087925442026279,1.302008084070242,0.001926982772789776,0.001752448184121628,0.000174534588668148,1919564,1745888.0,173676.0,0.0012436556399190001,3.18252845062448,4.930139072877634,4.484536534694723,0.4456025381829116,Donatuz,59.0,61,59.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4683038814658373,1.0086672409996817,1.0110084990440098,1464.406779661017,43200.0,32068.0,42026,modern,base,eigenda base,2024-08-02 00:00:00.000 UTC,,,,0.000512483988501688,1.5909210265076172,0.0019378264422566431,0.0017622263980746871,0.00017560004418195599,1920772,1747084.0,173688.0,0.001249742409573,3.8793812445316513,6.024449919026581,5.4703022710392695,0.5541476479873113,Donatuz,59.0,61,59.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.7886696414599,1.0124638797861414,1.012769567875131,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-06-14 00:00:00.000 UTC,,,,2.9483313338311998e-05,0.10254254535687148,0.002126634425596556,0.001071308280479312,0.0010553261451172438,2100140,1058120.0,1042020.0,0.0010418249671409999,3.623486165189441,7.3954349780956345,3.726028710546313,3.6694062675493218,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.486934720042555,1.0056074652219404,1.005852245831942,1200.0,7200.0,2952.0,4653,modern,base,celestia,2024-08-29 00:00:00.000 UTC,,,,4.3092161151264e-05,0.10973341225914644,0.0026118458486674135,0.0015635707785152636,0.00104827507015215,2597028,1554852.0,1042176.0,0.0015204786173640004,3.871878118624263,6.649499807242615,3.981611530883409,2.6678882763592053,Gold,72.0,84,72.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.595915146973944,1.0084823489761736,1.0079310788334104,1093.6708860759493,7200.0,3239.0,4653,modern,base,celestia,2024-08-02 00:00:00.000 UTC,,,,4.741081944253998e-05,0.14720831503279966,0.002770851998118152,0.00172048298914154,0.0010503690089766122,2748116,1706012.0,1042104.0,0.0016730721696989997,5.194822986271255,8.616692329842666,5.342031301304054,3.274661028538611,Gold,79.0,91,79.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.87343898465657,1.0706505667291584,1.0693384993432853,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-05-08 00:00:00.000 UTC,,,,3.0564683444975995e-05,0.09184649852083576,0.0022240271426036823,0.001109780703641976,0.0011142464389617061,2078544,1036548.0,1041996.0,0.0010792160201969997,3.243040590578792,6.689828022628719,3.334887089099628,3.3549409335290905,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.57596263416153,1.0616510910168833,1.064087161686252,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-05-22 00:00:00.000 UTC,,,,3.0916190116784003e-05,0.11594598728014975,0.0022321415876011517,0.0011233542524267841,0.0011087873351743678,2100128,1058120.0,1042008.0,0.0010924380623099997,4.097095547488405,8.37352355344558,4.2130415347685535,4.160482018677025,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.00383316817942,,3600.0,,5112,modern,,,2024-09-29 00:00:00.000 UTC,,,,,,0.002245145156621382,,0.002245145156621382,2236572,,2236572.0,,,5.980137890029441,,5.980137890029441,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0889906503820135,,43200.0,,8853,modern,,,2024-05-06 00:00:00.000 UTC,,,,,,0.000189118472307942,,0.000189118472307942,173664,,173664.0,,,0.590225977039061,,0.590225977039061,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0059211397862635,,3600.0,,5112,modern,,,2024-08-23 00:00:00.000 UTC,,,,,,0.0022498754107224297,,0.0022498754107224297,2236632,,2236632.0,,,6.040216590909684,,6.040216590909684,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0046732839582357,,43200.0,,8853,modern,,,2024-08-16 00:00:00.000 UTC,,,,,,0.00017449969334413801,,0.00017449969334413801,173688,,173688.0,,,0.45711137328818263,,0.45711137328818263,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0491705814999999,,43200.0,,8853,modern,,,2024-04-17 00:00:00.000 UTC,,,,,,0.000182215749912594,,0.000182215749912594,173676,,173676.0,,,0.5539124252233958,,0.5539124252233958,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0059525917402792,,3600.0,,5112,modern,,,2024-07-05 00:00:00.000 UTC,,,,,,0.0022495594713740157,,0.0022495594713740157,2236248,,2236248.0,,,6.656107403857367,,6.656107403857367,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0258275255935243,,3600.0,,969,modern,,,2024-06-27 00:00:00.000 UTC,,,,,,0.002294053992174696,,0.002294053992174696,2236296,,2236296.0,,,7.835209374432868,,7.835209374432868,EthXY,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0766299245736595,,43200.0,,8853,modern,,,2024-05-02 00:00:00.000 UTC,,,,,,0.00018697185922116,,0.00018697185922116,173664,,173664.0,,,0.5537933414030836,,0.5537933414030836,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.091082614059114,,43200.0,,8853,modern,,,2024-04-10 00:00:00.000 UTC,,,,,,0.000189481771087962,,0.000189481771087962,173664,,173664.0,,,0.667728950386173,,0.667728950386173,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.006197014101929,,3600.0,,5112,modern,,,2024-08-30 00:00:00.000 UTC,,,,,,0.0022504441425881486,,0.0022504441425881486,2236584,,2236584.0,,,5.65434044654008,,5.65434044654008,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.007111828883004,,3600.0,,969,modern,,,2024-07-04 00:00:00.000 UTC,,,,,,0.002252212239825693,,0.002252212239825693,2236308,,2236308.0,,,7.152121830201287,,7.152121830201287,EthXY,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0036206857538512,,3600.0,,5112,modern,,,2024-09-22 00:00:00.000 UTC,,,,,,0.002244669924377862,,0.002244669924377862,2236572,,2236572.0,,,5.8006393759355825,,5.8006393759355825,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0042969855,,43200.0,,8853,modern,,,2024-06-26 00:00:00.000 UTC,,,,,,0.00017442228325369798,,0.00017442228325369798,173676,,173676.0,,,0.589170543810234,,0.589170543810234,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.5245749996274875,,43200.0,,8853,modern,,,2024-05-09 00:00:00.000 UTC,,,,,,0.000264763792735308,,0.000264763792735308,173664,,173664.0,,,0.7971753388613275,,0.7971753388613275,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0062616966871567,,3600.0,,5112,modern,,,2024-08-15 00:00:00.000 UTC,,,,,,0.0022506129609040685,,0.0022506129609040685,2236608,,2236608.0,,,5.902767310582176,,5.902767310582176,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0028336010185142,,3600.0,,5112,modern,,,2024-10-06 00:00:00.000 UTC,,,,,,0.0022429336207036047,,0.0022429336207036047,2236596,,2236596.0,,,5.447652495630984,,5.447652495630984,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0712455600469593,,43200.0,,8853,modern,,,2024-05-16 00:00:00.000 UTC,,,,,,0.000186011079046554,,0.000186011079046554,173640,,173640.0,,,0.5557588952991346,,0.5557588952991346,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0044763226544495,,43200.0,,8853,modern,,,2024-07-10 00:00:00.000 UTC,,,,,,0.000174465483529206,,0.000174465483529206,173688,,173688.0,,,0.5423827116747304,,0.5423827116747304,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.007998514327262,,3600.0,,969,modern,,,2024-07-11 00:00:00.000 UTC,,,,,,0.0022544733491681253,,0.0022544733491681253,2236584,,2236584.0,,,7.04032001697031,,7.04032001697031,EthXY,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0070590597184217,,43200.0,,8853,modern,,,2024-07-03 00:00:00.000 UTC,,,,,,0.00017488990454694,,0.00017488990454694,173664,,173664.0,,,0.5813567160059752,,0.5813567160059752,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0050206645028987,,3600.0,,5112,modern,,,2024-07-09 00:00:00.000 UTC,,,,,,0.0022478251981445253,,0.0022478251981445253,2236596,,2236596.0,,,6.889597262402082,,6.889597262402082,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0067957482508463,,43200.0,,8853,modern,,,2024-08-02 00:00:00.000 UTC,,,,,,0.000174856258373214,,0.000174856258373214,173676,,173676.0,,,0.5390034286471607,,0.5390034286471607,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0041227920790328,,43200.0,,8853,modern,,,2024-10-03 00:00:00.000 UTC,,,,,,0.000174416128984128,,0.000174416128984128,173700,,173700.0,,,0.4122069768817572,,0.4122069768817572,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,4.178725486395938,1.0029476569397797,1.0039518623398853,1489.655172413793,43200.0,24369.0,42026,modern,base,eigenda base,2024-09-01 00:00:00.000 UTC,,,,0.00038568583796322407,0.9584599409322199,0.0017817464475653137,0.0016073720564992236,0.00017437439106609,1776336,1602648.0,173688.0,0.0012216862185359999,3.032148755263534,4.4215838063924835,3.9906086961957548,0.43097511019672885,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0030562576767434,,3600.0,,5112,modern,,,2024-09-01 00:00:00.000 UTC,,,,,,0.0022434677237200503,,0.0022434677237200503,2236632,,2236632.0,,,5.573135750150801,,5.573135750150801,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0803959577225841,,3600.0,,5112,modern,,,2024-05-26 00:00:00.000 UTC,,,,,,0.0024161240529256616,,0.0024161240529256616,2236332,,2236332.0,,,9.192908605444417,,9.192908605444417,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0065870865053934,,3600.0,,5112,modern,,,2024-08-20 00:00:00.000 UTC,,,,,,0.0022513286513296173,,0.0022513286513296173,2236596,,2236596.0,,,5.926890426334722,,5.926890426334722,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.080794319917945,,43200.0,,8853,modern,,,2024-05-10 00:00:00.000 UTC,,,,,,0.00018769506477423002,,0.00018769506477423002,173664,,173664.0,,,0.5586828349504581,,0.5586828349504581,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0573916317438847,,43200.0,,8853,modern,,,2024-05-22 00:00:00.000 UTC,,,,,,0.00018363086033517002,,0.00018363086033517002,173664,,173664.0,,,0.6873729095974701,,0.6873729095974701,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0050505286167506,,3600.0,,969,modern,,,2024-06-30 00:00:00.000 UTC,,,,,,0.002247626658762555,,0.002247626658762555,2236332,,2236332.0,,,7.629285713654107,,7.629285713654107,EthXY,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.00634165295777,,3600.0,,5112,modern,,,2024-07-14 00:00:00.000 UTC,,,,,,0.002250719335139559,,0.002250719335139559,2236536,,2236536.0,,,7.200620384692273,,7.200620384692273,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
