alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,calldata_bytes_l1_inbox,chain_id,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,secs_between_l1_txs_inbox,secs_between_l1_txs_output,share_elapsed,last_updated
OP Chain,,82.94255562698845,2.2826422715551207,2.439836635003506,574.0,957,ethereum,celestia,2024-08-22 00:00:00.000 UTC,,,,1.8998559999544e-05,0.04982383435932314,0.005775508225300133,0.000690088411536544,0.005085419813763589,2386648,302320.0,2084328.0,0.000671089851537,1.7599385752110885,15.134321131698607,1.8097624095704117,13.324558722128195,Derive,14.0,38,14.0,24.0,ethereum,ethereum,6171.428571428572,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0156249999999992e-09,Infinity,4.874650701786163,4.6839490164713835,0.0,255,ethereum,ethereum,2024-06-16 00:00:00.000 UTC,3.4078719999999985e-11,33554432.0,1.2211064799231995e-07,0.0,0.0,0.04230515404397617,0.016276458727342725,0.02602869531663344,8895998,3339000.0,5556998.0,0.016276458693264,58.283139081761156,151.52913247441913,58.28313920387179,93.24599327054733,Kroma,256.0,187,159.0,28.0,ethereum,ethereum,543.3962264150944,3085.714285714286,,2024-08-28 21:25:31.559620
OP Chain,,188.47918520066477,5.149941222009109,5.0002270999423475,851.0,252,ethereum,fraxtalda,2024-06-28 00:00:00.000 UTC,,,,6.987386568162e-05,0.23935571687595672,0.014206900113582796,0.002557296012730619,0.011649604100852176,2826383,496568.0,2329815.0,0.0024874221470489997,8.520729953882366,48.71339455004318,8.760085670758324,39.95330887928486,Fraxtal,23.0,48,23.0,25.0,ethereum,ethereum,3756.521739130435,3456.0,,2024-08-28 21:25:31.559620
OP Chain,,319.53520128679946,7.867483322917834,,2584.0,690,ethereum,op-plasma,2024-07-30 00:00:00.000 UTC,,,,0.0003172155435275761,1.0524883565704155,0.012873468551490574,0.012873468551490574,,1636288,1636288.0,,0.012556253007963,41.6600558462612,42.712544202831644,42.712544202831644,,Redstone,76.0,76,76.0,,,,1136.842105263158,,,2024-08-28 21:25:31.559620
OP Chain,,,,2.478675795773732,,8866,,,2024-07-26 00:00:00.000 UTC,,,,,,0.000430516241616348,,0.000430516241616348,173688,,173688.0,,,1.4045949049217088,,1.4045949049217088,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,,,3.5858530035,,8866,,,2024-06-26 00:00:00.000 UTC,,,,,,0.000622776606235866,,0.000622776606235866,173676,,173676.0,,,2.101517865949874,,2.101517865949874,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.2366412213740482e-09,Infinity,2.6069509688717947,2.6623177935762,0.0,255,ethereum,ethereum,2024-08-24 00:00:00.000 UTC,6.37009920000001e-11,51511296.0,1.7693598285824002e-07,0.0,0.0,0.027600619852650766,0.010675464281230992,0.016925155571419773,10452301,4095000.0,6357301.0,0.010675464217529997,29.614765577763684,76.60822220387396,29.614765754699654,46.99345644917431,Kroma,393.0,228,195.0,33.0,ethereum,ethereum,443.0769230769231,2618.181818181818,,2024-08-28 21:25:31.559620
OP Chain,,106.6798354999124,2.633484228091348,3.2084385443107584,850.0,2702128,ethereum,altda,2024-08-16 00:00:00.000 UTC,,,,3.500097271883601e-05,0.09093352361596752,0.010686395776006198,0.0014175729581708363,0.009268822817835361,3427177,538288.0,2888889.0,0.0013825719854520004,3.5919468046986385,27.774726198700847,3.682880328314605,24.09184587038624,Xterio,25.0,56,25.0,31.0,ethereum,ethereum,3456.0,2787.0967741935483,,2024-08-28 21:25:31.559620
OP Stack fork,,,,8.409665387696501,,881,,,2024-06-01 00:00:00.000 UTC,,,,,,0.017528702870175977,,0.017528702870175977,2084352,,2084352.0,,,66.52627891222376,,66.52627891222376,Hypr,,24,,24.0,ethereum,ethereum,,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,,,1.9548734617998131,,8866,,,2024-08-17 00:00:00.000 UTC,,,,,,0.000339538061833086,,0.000339538061833086,173688,,173688.0,,,0.8854604639567898,,0.8854604639567898,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,,,11.387609878938337,,8866,,,2024-06-11 00:00:00.000 UTC,,,,,,0.001977891184653042,,0.001977891184653042,173688,,173688.0,,,7.072627455669668,,7.072627455669668,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,,,8.369691177,,8866,,,2024-06-04 00:00:00.000 UTC,,,,,,0.0014538153574448999,,0.0014538153574448999,173700,,173700.0,,,5.466686732946982,,5.466686732946982,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,,,3.873839932062387,,8866,,,2024-07-11 00:00:00.000 UTC,,,,,,0.000672839510120052,,0.000672839510120052,173688,,173688.0,,,2.1016170923484845,,2.1016170923484845,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,129.75335896718158,3.1917839175191065,,850.0,33979,ethereum,altda,2024-08-13 00:00:00.000 UTC,,,,4.2302527955483994e-05,0.1134448973011156,0.001717945775765484,0.001717945775765484,,538240,538240.0,,0.0016756432478099998,4.493530583743483,4.606975481044597,4.606975481044597,,Funki,25.0,25,25.0,,,,3456.0,,,2024-08-28 21:25:31.559620
OP Stack fork,9.85e-08,Infinity,5.912569126357144,5.268046215850994,0.0,56026,ethereum,ethereum,2024-07-02 00:00:00.000 UTC,1.8074828800000002e-10,1835008.0,6.209914994688e-07,0.0,0.0,0.01352059694842099,0.0017382955038972878,0.011782301444523703,2530560,294000.0,2236560.0,0.0017382953231490001,5.969458456055652,46.424594334674325,5.969459077047151,40.45513525762718,Lambda Chain,14.0,38,14.0,24.0,ethereum,ethereum,6171.428571428572,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,3.240147239222222,3.9352014725,0.0,254,ethereum,ethereum,2024-07-27 00:00:00.000 UTC,1.1796480000000002e-12,1179648.0,3.859543490559999e-09,0.0,0.0,0.001345775587016583,0.000612387829392648,0.000733387757623935,375366,189000.0,186366.0,0.000612387828213,2.0056722666444187,4.404616070116286,2.0056722705039616,2.3989437996123244,SwanChain,9.0,11,9.0,2.0,ethereum,ethereum,9600.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,152.86297008582596,4.204726782821139,4.232405699349804,5822.0,169,ethereum,celestia,2024-07-02 00:00:00.000 UTC,,,,0.00035444932091290764,1.2165767785647588,0.03935804991734408,0.012893138742142912,0.026464911175201167,9319268,3066344.0,6252924.0,0.012538689421229997,43.03658007045453,135.09589457019163,44.253156849019256,90.84273772117238,Manta Pacific,142.0,214,142.0,72.0,ethereum,ethereum,608.4507042253521,1200.0,,2024-08-28 21:25:31.559620
OP Chain,6.095531914893616e-07,Infinity,5.896929496978724,4.632713096501184,0.0,34443,ethereum,ethereum,2024-07-09 00:00:00.000 UTC,7.510163456000002e-09,12320768.0,2.3037437592207356e-05,0.0,0.0,0.01618189568957793,0.005820276923681455,0.010361618765896478,3223620,987000.0,2236620.0,0.005820269413518,17.861246625586656,49.6280941199113,17.861269663024245,31.766824456887058,Mode,94.0,71,47.0,24.0,ethereum,ethereum,1838.2978723404256,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,191.07995648434198,5.264784792923524,5.618980935915775,984.0,aevo,ethereum,ethereum,2024-08-15 00:00:00.000 UTC,,,,7.522511258540401e-05,0.19729266683000843,0.010048557793426987,0.002728632662476404,0.0073199251309505825,1820994,518280.0,1302714.0,0.002653407549891,6.959008154030841,26.39869303355259,7.156300820860851,19.242392212691737,Aevo,24.0,39,24.0,15.0,ethereum,ethereum,3600.0,5760.0,,2024-08-28 21:25:31.559620
OP Chain,,254.5192798723663,6.262912325871365,5.7151533278905875,918.0,2702128,ethereum,altda,2024-06-21 00:00:00.000 UTC,,,,8.956786690332802e-05,0.3135727543759616,0.016423145059225108,0.003640655986678328,0.01278248907254678,2817900,581304.0,2236596.0,0.003551088119775,12.43230536840446,57.516270087103486,12.745878122780423,44.77039196432306,Xterio,27.0,51,27.0,24.0,ethereum,ethereum,3200.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,2.1428571428571425e-09,Infinity,6.414011193642857,5.988938468237217,0.0,56026,ethereum,ethereum,2024-07-01 00:00:00.000 UTC,3.93216e-12,1835008.0,1.3648838000640001e-08,0.0,0.0,0.015838766104977635,0.00188571929486316,0.013953046810114476,2623803,294000.0,2329803.0,0.0018857192909309999,6.552767963799074,54.998790424288394,6.552767977447914,48.44602244684048,Lambda Chain,14.0,39,14.0,25.0,ethereum,ethereum,6171.428571428572,3456.0,,2024-08-28 21:25:31.559620
OP Stack fork,0.0013001860394736846,Infinity,6.1458192075,5.7725592294015735,0.0,62050,ethereum,ethereum,2024-06-21 00:00:00.000 UTC,1.2951766827007995e-05,9961472.0,0.04532290424428168,0.0,0.0,0.022732562104239643,0.009821679221997006,0.012910882882242639,3832596,1596000.0,2236596.0,0.009808727455169999,34.36327977734934,79.60720022468058,34.40860268159362,45.19859754308696,Optopia,76.0,100,76.0,24.0,ethereum,ethereum,1136.842105263158,3600.0,,2024-08-28 21:25:31.559620
OP Chain,8.876000000000002e-08,Infinity,6.341173461687499,4.8166060625,0.0,60808,ethereum,ethereum bitcoin,2024-07-02 00:00:00.000 UTC,2.9084876799999994e-10,3276800.0,9.994422897868797e-07,0.0,0.0,0.0029672790470320182,0.002130634573975768,0.00083664447305625,509700,336000.0,173700.0,0.002130634283127,7.317670464305296,10.185846466637713,7.317671463747585,2.868175002890129,BOB (Build on Bitcoin),25.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,323.606198385357,8.914912397946384,8.416868073376236,451.0,957,ethereum,celestia,2024-06-27 00:00:00.000 UTC,,,,5.8251575874775995e-05,0.1997843136696006,0.018929283734377272,0.002117683950657776,0.016811599783719496,2234914,237544.0,1997370.0,0.002059432374783,7.063348726463618,64.94889965537075,7.263133040133218,57.68576661523754,Derive,11.0,34,11.0,23.0,ethereum,ethereum,7854.545454545455,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,11.382600647500002,9.655366109874958,0.0,60808,ethereum,ethereum bitcoin,2024-06-10 00:00:00.000 UTC,1.9660800000000004e-12,1966080.0,7.24469547008e-09,0.0,0.0,0.003588950546458086,0.0019122769107460802,0.0016766736357120059,341652,168000.0,173652.0,0.0019122769087800001,7.053952355133746,13.21337146500851,7.0539523623784435,6.159419102630067,BOB (Build on Bitcoin),15.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,8.340000000000003e-08,Infinity,4.576942914000001,4.14644065550955,0.0,56026,ethereum,ethereum,2024-07-08 00:00:00.000 UTC,1.6397107200000003e-10,1966080.0,4.9286316425216e-07,0.0,0.0,0.011488654111875126,0.0014417371818810723,0.010046916929994053,2738022,315000.0,2423022.0,0.0014417370179099999,4.29555882672811,34.29412314919628,4.295559319591274,29.998563829605004,Lambda Chain,15.0,41,15.0,26.0,ethereum,ethereum,5760.0,3323.076923076923,,2024-08-28 21:25:31.559620
OP Stack fork,1.3899371069182412e-09,Infinity,16.79419402919497,10.643962839012584,0.0,81457,ethereum,ethereum,2024-06-04 00:00:00.000 UTC,1.738014720000003e-10,125042688.0,6.574212041932801e-07,0.0,0.0,0.07882447459948339,0.05607581403728348,0.0227486605621999,5476236,3339000.0,2137236.0,0.056075813863481976,212.29923571621475,298.5024482482213,212.2992363736359,86.20321187458539,Blast,954.0,183,159.0,24.0,ethereum,ethereum,543.3962264150944,3600.0,,2024-08-28 21:25:31.559620
OP Chain,2.4999999999999996e-09,Infinity,19.179175339999997,23.27802892448535,0.0,185,ethereum,ethereum,2024-06-06 00:00:00.000 UTC,2.6214400000000006e-12,1048576.0,1.00814553088e-08,0.0,0.0,0.007265215747577452,0.00322210145974144,0.004043114287836012,341688,168000.0,173688.0,0.0032221014571200005,12.383964269098561,27.94646673559098,12.383964279180017,15.562502456410964,Mint,8.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,224.69706064068794,6.191025912304204,5.362860137530498,984.0,aevo,ethereum,ethereum,2024-06-25 00:00:00.000 UTC,,,,8.8455139661024e-05,0.29994494961100915,0.010194893536710277,0.0032086849098290236,0.006986208626881254,1820982,518280.0,1302702.0,0.003120229770168,10.580490697904459,34.53968451009535,10.88043564751547,23.65924886257988,Aevo,24.0,39,24.0,15.0,ethereum,ethereum,3600.0,5760.0,,2024-08-28 21:25:31.559620
OP Chain,,236.6516563836835,5.82791181852458,,3196.0,690,ethereum,op-plasma,2024-06-21 00:00:00.000 UTC,,,,0.00029040144106978397,1.0172837869661637,0.011794761054802788,0.011794761054802788,,2023840,2023840.0,,0.011504359613733006,40.30016539302839,41.31744917999455,41.31744917999455,,Redstone,94.0,94,94.0,,,,919.1489361702128,,,2024-08-28 21:25:31.559620
OP Stack fork,,186.76163181874597,5.139182451289091,5.164388309060263,5781.0,169,ethereum,celestia,2024-07-01 00:00:00.000 UTC,,,,0.0004302450064828119,1.4943536573889393,0.047939980213169336,0.015647700500765818,0.03229227971240352,9297660,3044784.0,6252876.0,0.015217455494282996,52.8540967496314,166.50717663528172,54.34845040702032,112.15872622826141,Manta Pacific,141.0,213,141.0,72.0,ethereum,ethereum,612.7659574468086,1200.0,,2024-08-28 21:25:31.559620
OP Chain,3.4090909090909082e-09,Infinity,9.295631752250001,11.32289796800373,0.0,185,ethereum,ethereum,2024-07-04 00:00:00.000 UTC,9.830400000000001e-12,2883584.0,3.0937680445439995e-08,0.0,0.0,0.005089983780853032,0.0031233322785864,0.0019666515022666317,509688,336000.0,173688.0,0.003123332268756,9.856850682775349,16.042441318922894,9.85685071371303,6.185590605209863,Mint,22.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,235.9687307035286,6.435363681040743,6.486003281118823,962.0,252,ethereum,fraxtalda,2024-06-24 00:00:00.000 UTC,,,,9.8709440794616e-05,0.3284643282045784,0.01811855661549673,0.003612221117077616,0.014506335498419114,2797868,561308.0,2236560.0,0.003513511676283,11.691860482237765,60.31882310236955,12.020324810442343,48.29849829192721,Fraxtal,26.0,50,26.0,24.0,ethereum,ethereum,3323.076923076923,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,230.32060782625823,6.34078375684598,7.89446290503156,328.0,888888888,ethereum,celestia,2024-06-24 00:00:00.000 UTC,,,,3.0161556004684003e-05,0.10022081841165774,0.017549774315951727,0.001095408438697684,0.016454365877254042,2257048,172756.0,2084292.0,0.001065246882693,3.5395359977437795,58.227818766529275,3.6397568161554363,54.58806195037384,Ancient8,8.0,32,8.0,24.0,ethereum,ethereum,10800.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,229.55514592776672,6.319653250486599,6.484870409512788,11111.0,291,ethereum,celestia,2024-07-22 00:00:00.000 UTC,,,,0.0010181436675296474,3.553122040051267,0.05049973467842778,0.036983293344398635,0.013516441334029145,7936412,5852108.0,2084304.0,0.03596514967686898,125.51132886961476,176.1515895546611,129.06445090966602,47.08713864499508,Orderly,271.0,295,271.0,24.0,ethereum,ethereum,318.8191881918819,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,6.2541567695961945e-09,Infinity,4.2527117566080745,4.057029583053427,0.0,48900,ethereum,ethereum,2024-08-06 00:00:00.000 UTC,6.902251519999987e-10,110362624.0,1.7242709255782406e-06,0.0,0.0,0.2085678612093938,0.07519644997056922,0.13337141123882457,50556153,17682000.0,32874153.0,0.07519644928034395,187.73694472005928,521.779160329402,187.7369464443302,334.04221388507176,Zircuit,842.0,955,842.0,113.0,ethereum,ethereum,102.61282660332542,764.6017699115044,,2024-08-28 21:25:31.559620
OP Chain,,78.14953982945264,2.1567688115555557,2.0167577045711043,369.0,957,ethereum,celestia,2024-08-18 00:00:00.000 UTC,,,,1.1568907905184001e-05,0.030547997927386304,0.004447627359500464,0.000419198213289184,0.00402842914621128,2191842,194364.0,1997478.0,0.00040762930538400005,1.0763556316696516,11.755810378817381,1.106903629597038,10.648906749220343,Derive,9.0,32,9.0,23.0,ethereum,ethereum,9600.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,,164.05174608917378,4.03932663958459,4.019718876087362,1734.0,7560,ethereum,eigenda,2024-07-12 00:00:00.000 UTC,,,,0.00010912918352590406,0.33865669561684825,0.013051147288120919,0.004435326066022905,0.008615821222098015,3241425,1098036.0,2143389.0,0.004326196882497001,13.425792740848781,40.50492868813001,13.764449436465627,26.74047925166438,Cyber,51.0,74,51.0,23.0,ethereum,ethereum,1694.1176470588234,3756.521739130435,,2024-08-28 21:25:31.559620
OP Stack fork,1.0000000000000003e-09,Infinity,2.9845963171830987,2.75267412581537,0.0,62050,ethereum,ethereum,2024-08-03 00:00:00.000 UTC,9.306112000000001e-12,9306112.0,2.7556035952639996e-08,0.0,0.0,0.010606553961059736,0.00445003311822611,0.006156520842833626,3727560,1491000.0,2236560.0,0.00445003310892,13.149891952090243,31.34845872294695,13.149891979646279,18.198566743300674,Optopia,71.0,95,71.0,24.0,ethereum,ethereum,1216.9014084507041,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,3.007878905,2.740758439359491,0.0,1135,ethereum,ethereum,2024-08-11 00:00:00.000 UTC,6.5536e-13,655360.0,1.72754993152e-09,0.0,0.0,0.0010819706775435942,0.00031582728568036003,0.0007661433918632341,384537,105000.0,279537.0,0.000315827285025,0.8336705290933545,2.858312885780467,0.8336705308209047,2.0246423549595622,Lisk,5.0,8,5.0,3.0,ethereum,ethereum,17280.0,28800.0,,2024-08-28 21:25:31.559620
OP Stack fork,,235.2934391122801,6.482984476351317,6.6984254136322035,492.0,424,ethereum,ethereum,2024-08-02 00:00:00.000 UTC,,,,4.632290540168e-05,0.1425103136285802,0.01564147509943197,0.00168000059720168,0.01396147450223029,2343432,259140.0,2084292.0,0.0016336776918000001,5.026061833262387,47.87037634552654,5.168572146890966,42.70180419863557,Public Goods Network,12.0,36,12.0,24.0,ethereum,ethereum,7200.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.2608695652173912e-09,Infinity,11.690329527562499,8.716963639119697,0.0,60808,ethereum,ethereum bitcoin,2024-07-17 00:00:00.000 UTC,3.801088e-12,3014656.0,1.3159634042880002e-08,0.0,0.0,0.005441982705613509,0.003927950725062087,0.001514031980551422,509688,336000.0,173688.0,0.003927950721260999,13.56572217002052,18.796142217933166,13.565722183180151,5.230420034753017,BOB (Build on Bitcoin),23.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,2.6530612244897953e-09,Infinity,6.472896134938777,5.176110648516035,0.0,7777777,ethereum,ethereum,2024-07-25 00:00:00.000 UTC,3.4078719999999985e-11,12845056.0,1.0789912313856e-07,0.0,0.0,0.017756581616937415,0.006660610156930722,0.011095971460006692,3172689,1029000.0,2143689.0,0.0066606101228519985,21.0924658871581,56.291451886889845,21.09246599505723,35.19898589183262,Zora,98.0,72,49.0,23.0,ethereum,ethereum,1763.265306122449,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1.0055617352613965e-09,Infinity,3.4070063797786427,2.304106423431817,0.0,8453,ethereum,ethereum,2024-08-11 00:00:00.000 UTC,5.924454399999984e-10,589168640.0,1.5611233107967993e-06,0.0,0.0,0.06947497577698945,0.06432087403628635,0.0051541017407031,21115920,18879000.0,2236920.0,0.06432087344384103,169.30370684263065,182.87135515127946,169.30370840375411,13.567646747525345,Base,4495.0,923,899.0,24.0,ethereum,ethereum,96.1067853170189,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0000000000000003e-09,Infinity,2.4778854717857137,2.4149015908890554,0.0,56026,ethereum,ethereum,2024-08-22 00:00:00.000 UTC,1.8350080000000007e-12,1835008.0,4.81069105152e-09,0.0,0.0,0.006129628590297016,0.000728498330540008,0.005401130259757008,2530584,294000.0,2236584.0,0.000728498328705,1.9083214824000694,16.059633839018524,1.9083214872107601,14.151312351807764,Lambda Chain,14.0,38,14.0,24.0,ethereum,ethereum,6171.428571428572,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,322.1963763111278,7.937994592043732,,2890.0,690,ethereum,op-plasma,2024-06-27 00:00:00.000 UTC,,,,0.00035804419588512807,1.2267080974044138,0.014527228646964131,0.014527228646964131,,1830088,1830088.0,,0.014169184451079,48.545291749845454,49.77199984724988,49.77199984724988,,Redstone,85.0,85,85.0,,,,1016.4705882352941,,,2024-08-28 21:25:31.559620
OP Chain,8.689375000000002e-08,Infinity,11.193623272818757,10.019371993967097,0.0,255,ethereum,ethereum,2024-07-05 00:00:00.000 UTC,1.822294015999998e-09,20971520.0,5.4470730946969615e-06,0.0,0.0,0.09318863363182014,0.037610576018965024,0.05557805761285512,8907060,3360000.0,5547060.0,0.03761057419667097,110.64588479051466,274.0570058952851,110.64589023758774,163.41111565769737,Kroma,160.0,188,160.0,28.0,ethereum,ethereum,540.0,3085.714285714286,,2024-08-28 21:25:31.559620
