Team,contract_address,contract_name,contract_num_by_creator,creator_address,date,days_since_contract_created,days_since_creator_first_deployed,median_calldata_gas_to_w_overhead_per_day_t28d,median_eth_fees_to_per_day_t28d,median_num_address_users_trace_growth,median_num_address_users_trace_t28d,median_num_address_users_tx_growth,median_num_address_users_tx_t28d,median_num_txs_to_t28d,median_num_txs_trace_t28d,median_trace_tx_eth_fees_per_day_t28d,token_symbol,total_calldata_gas_to_w_overhead_growth,total_calldata_gas_to_w_overhead_t28d,total_eth_fees_to_growth,total_eth_fees_to_t28d,total_trace_tx_eth_fees_growth,total_trace_tx_eth_fees_t28d,last_updated
Perpetual Protocol,0x1a3696a95b7fa93379e9b2b285a9ab427e03cb31,,745,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-3.0,23,0.0,0,0,1584,3.6117878032371546,,0.0,0,0.0,0.0,114.82213875558736,116.85331742889916,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xbe5de48197fc974600929196239e264ecb703ee8,,270,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,399,533,0,0.0,-9.0,26,0.0,0,0,1604,3.6520100174517953,vMATIC,0.0,0,0.0,0.0,57.67752309154215,116.83262682563291,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xa1ed4798591b85b5f62ac93078f2d3b552081f36,,755,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,26,0.0,0,0,1604,3.65201001745179,,0.0,0,0.0,0.0,115.23888424110788,116.8326268256329,2023-05-12 23:31:25.768725+00:00
Curve,0x1337bedc9d22ecbe766df105c9623922a27963ec,StableSwap,1,0x7eeac6cddbd1d0b8af061742d41877d7f707289a,2023-05-11 00:00:00.000,479,479,0,0.0,-275.0,600,0.0,0,0,1618,3.544123724653324,3CRV,-7597584.0,0,-0.15034721475986512,0.0,-24.34063967609859,116.60135779609689,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x3fb3282e3ba34a0bff94845f1800eb93cc6850d4,,235,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,434,533,0,0.0,1.0,25,0.0,0,0,1603,3.397275137645685,vNEAR,0.0,0,0.0,0.0,64.7269841004688,116.37292868990144,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x2af1730f825b511d18d5443d4618ed6ebf6f6b4f,,756,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,25,0.0,0,0,1603,3.3972751376456873,,0.0,0,0.0,0.0,114.29354680719429,116.37292868990143,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x25637d5e528566d597c234c279f21f1e9e689059,,753,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-4.0,26,0.0,0,0,1487,3.5514110319785943,,0.0,0,0.0,0.0,113.79443332023803,115.85992571569399,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x2db8d2db86ca3a4c7040e778244451776570359b,,239,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,429,533,0,0.0,-3.0,26,0.0,0,0,1487,3.5514110319785925,vFTM,0.0,0,0.0,0.0,59.15818214475633,115.85992571569395,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x2f038c5ed9252519ae0e2cc0812992771c8a9d8c,,758,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-3.0,40,0.0,0,0,1445,3.363848164042753,,0.0,0,0.0,0.0,112.8303677485083,114.2614700609151,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x9482aafdced6b899626f465e1fa0cf1b1418d797,,251,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,413,533,0,0.0,-14.0,40,0.0,0,0,1445,3.363848164042751,vPERP,0.0,0,0.0,0.0,72.27762714624527,114.26147006091506,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x085450f6ead075b91f5b4c214af1830acaaaef47,,750,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,34,0.0,0,0,1268,2.761191004566412,,0.0,0,0.0,0.0,111.26880303138886,113.59584352797707,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x8711ac690984badc42e7abe71f351b5ac2a2ad0d,,490,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,142,533,0,0.0,-2.0,34,0.0,0,0,1268,2.7611910045664128,,0.0,0,0.0,0.0,49.0813674604354,113.59584352797704,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xe1fdaefe7531bfeaf7d9ba5497c675adcb05837f,,716,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-66.0,90,0.0,0,0,2904,3.98661604325987,,0.0,0,0.0,0.0,111.12185389041971,113.31608978429732,2023-05-12 23:31:25.768725+00:00
Rubicon,0x60b30c1a7633e55248fcba53ab8f24f5c54984c3,,65,0x3204ac6f848e05557c6c7876e09059882e07962f,2023-05-11 00:00:00.000,282,542,0,0.0,-88.0,20,0.0,0,0,2853,3.6537895202456108,,0.0,0,0.0,0.0,9.21957433557779,111.97982140059845,2023-05-12 23:31:25.768725+00:00
1inch,0x1111111254eeb25477b68fb85ed929f73a960582,AggregationRouterV5,1,0xccbdbd9b0309a77fc6a56e087ff2765ff394012e,2023-05-11 00:00:00.000,188,188,13027608,0.9257420424470777,-88.0,1258,-215.0,606,823,2000,3.055913060973699,,-317906182.0,477334752,3.5853773281856505,26.578252717077582,32.8385279271112,84.82370025932735,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x972dbdeee88898a59ff88ae9a4cff3b6d61961d9,,704,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-14.0,47,0.0,0,0,1957,3.331723181321654,,0.0,0,0.0,0.0,108.59365457631742,110.99938616108209,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x23f62e5744556607e06c59a93edc375f61e19bf2,,754,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,23,0.0,0,0,1412,3.2618085567420856,,0.0,0,0.0,0.0,109.24396365808339,110.92241605798033,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x2f198182ec54469195a4a06262a9431a42462373,,222,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,449,533,0,0.0,-7.0,23,0.0,0,0,1412,3.261808556742085,vLINK,0.0,0,0.0,0.0,59.09303149723007,110.92241605798033,2023-05-12 23:31:25.768725+00:00
Chainlink,0x16a9fa2fda030272ce99b29cf780dfa30361e0f3,,38,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,472,493,0,0.0,122.0,1065,0.0,0,0,4077,3.0732474103937166,,0.0,0,0.0,0.0,48.59408202122033,107.15447277105004,2023-05-12 23:31:25.768725+00:00
Chainlink,0xd1cb03cc31caa72d34dba7ebe21897d9580c4af0,,37,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,472,493,0,0.0,121.0,1067,0.0,0,0,4078,3.0704556236481944,,-2020349.0,0,-0.2482546044850967,0.0,48.297994457252,107.01471847350345,2023-05-12 23:31:25.768725+00:00
Synthetix,0xeed3618dd59163cc6849758f07fa9369823aa710,,365,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-60.0,35,0.0,0,0,168,3.0893015294445205,,0.0,0,0.0,0.0,103.74241657058724,106.76592440339212,2023-05-12 23:31:25.768725+00:00
Velodrome,0x9c12939390052919af3155f41bf4160fd3666a6f,Router,1,0x725bd51dccd08272c63efdc1a5112002da0c5540,2023-05-11 00:00:00.000,265,265,19558564,0.9996186174082033,-700.0,1454,-354.0,1587,3059,3482,2.216334820648069,,-507901487.0,624074636,7.632901754556592,34.45155756523725,27.720966134126108,71.89378927565673,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x7c61aa15901bd79503f5f617facc98ca89586b65,,747,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,3.0,33,0.0,0,0,1348,3.337463421626426,,0.0,0,0.0,0.0,104.50535479223072,106.13675518897962,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xb6599bd362120dc70d48409b8a08888807050700,,247,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,420,533,0,0.0,-8.0,33,0.0,0,0,1348,3.3374634216264196,vBNB,0.0,0,0.0,0.0,42.67742321911678,106.1367551889796,2023-05-12 23:31:25.768725+00:00
Layer Zero,0xe894620b411e4bad99f59cddf1d42414136c6815,,37,0x9f403140bc0574d7d36ea472b82daa1bbd4ef327,2023-05-11 00:00:00.000,103,422,0,0.0,15637.0,17000,0.0,0,0,24202,12.806076852974064,,0.0,0,0.0,0.0,52.10624263778051,105.52511574494848,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x7eada83e15acd08d22ad85a1dce92e5a257acb92,,243,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,427,533,0,0.0,-3.0,26,0.0,0,0,1335,3.283525056326502,vFLOW,0.0,0,0.0,0.0,51.002329123440596,104.17094674974473,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x731826088f73c246fc2580ab6a966d1fffd85a58,,752,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-3.0,26,0.0,0,0,1335,3.2835250563265066,,0.0,0,0.0,0.0,102.68212641221209,104.17094674974472,2023-05-12 23:31:25.768725+00:00
Synthetix,0xc02af29944301c8fba606a7df8ef446dc103238c,,389,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-61.0,26,0.0,0,0,160,3.0990546457076618,,0.0,0,0.0,0.0,100.88327310283104,103.09999943007772,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x37b5c40b14e0b81adba533507c43946c09b34252,,695,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-7.0,48,0.0,0,0,1687,3.7249316893570903,,0.0,0,0.0,0.0,99.54362880294443,101.2520698940642,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x34d15c9e1b0b7551c33b083251dc95598683602d,,759,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-2.0,24,0.0,0,0,1363,3.141687442637544,,0.0,0,0.0,0.0,98.38302596888683,100.25019785054324,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x333b1ea429a88d0dd48ce7c06c16609cd76f43a8,,216,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,455,533,0,0.0,-2.0,24,0.0,0,0,1363,3.1416874426375414,vSAND,0.0,0,0.0,0.0,47.639004402017676,100.25019785054324,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xd707799ceac0ac103eedd3ca6bde9ad6fa8bf091,,690,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-1.0,33,0.0,0,0,1871,3.245819548564789,,0.0,0,0.0,0.0,98.15082004690582,100.13868431302386,2023-05-12 23:31:25.768725+00:00
Wormhole,0xa321448d90d4e5b0a732867c18ea198e75cac48e,,4,0xe2e2d9e31d7e1cc1178fe0d1c5950f6c809816a3,2023-05-11 00:00:00.000,296,296,0,0.0,-2.0,17,0.0,0,0,1426,2.9422449773493504,,0.0,0,0.0,0.0,81.86232765732107,99.4774787716785,2023-05-12 23:31:25.768725+00:00
Wormhole,0xee91c335eab126df5fdb3797ea9d6ad93aec9722,Implementation,5,0xe2e2d9e31d7e1cc1178fe0d1c5950f6c809816a3,2023-05-11 00:00:00.000,296,296,0,0.0,-2.0,17,0.0,0,0,1426,2.9422449773493518,,0.0,0,0.0,0.0,81.86232765732105,99.47747877167848,2023-05-12 23:31:25.768725+00:00
,0x2ae6bcc0f342138b038b43fe67c4eed139909006,,1,0xfd7c118b7b94f3a9b2621414f866bce08a68bd51,2023-05-11 00:00:00.000,14,14,41583784,4.665597088709429,,1,,1,1184,1184,4.665597088709425,,,454277760,,49.30348621091927,,49.30348621091928,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x2d0e51c782d609854177c6a61aacb25f329a2f16,,707,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-8.0,29,0.0,0,0,1929,3.5128112626077663,,0.0,0,0.0,0.0,95.21977548587371,97.25386793917805,2023-05-12 23:31:25.768725+00:00
Synthetix,0x3dfbb7d0770e6eb77fbec89c0840e9a0f29c76ff,,268,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,36,238,0,0.0,-34.0,40,0.0,0,0,136,3.077417064650165,,0.0,0,0.0,0.0,91.28589993528699,96.52756957253224,2023-05-12 23:31:25.768725+00:00
Synthetix,0x1951c6b2d9dd9a3cf10aac5e79a7eca0a5300bb5,,323,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,13.0,26,0.0,0,0,156,2.8575574536177033,,0.0,0,0.0,0.0,95.07788763472699,96.07437816790109,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x47334de966aa36bdbaeb480a86050a9b532e6599,,693,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,5.0,29,0.0,0,0,1892,3.1204076804409073,,0.0,0,0.0,0.0,92.10975448394545,93.63244002693435,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x4fb9ddeec462e688bf93bb6d5e79c80bee841b37,,749,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,-3.0,27,0.0,0,0,1132,2.6434066035571573,,0.0,0,0.0,0.0,92.06174793370394,93.20632396706286,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x7161c3416e08abaa5cd38e68d9a28e43a694e037,,209,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,469,533,0,0.0,-2.0,27,0.0,0,0,1132,2.643406603557157,vCRV,0.0,0,0.0,0.0,51.76596541803828,93.20632396706284,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xcccfbc35eeaf17a19ac3f17a9edb4c7c18c320b0,,744,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,29,533,0,0.0,2.0,26,0.0,0,0,1274,2.7666337606385425,,0.0,0,0.0,0.0,89.45110637684215,91.66758049954652,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x9d34f1d15c22e4c0924804e2a38cbe93dfb84bc2,,309,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,385,533,0,0.0,-5.0,26,0.0,0,0,1274,2.7666337606385447,vAPE,0.0,0,0.0,0.0,38.80001285299694,91.6675804995465,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x6c243db5f0470fcf692e481ec656cfad5a825d9c,,702,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-1.0,26,0.0,0,0,1705,2.713819832849455,,0.0,0,0.0,0.0,87.20784176167855,88.59751679707887,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x38b2535b4d6d395d505aeac63200ad8783a08a3b,,703,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,25,0.0,0,0,1683,2.6904457524841554,,0.0,0,0.0,0.0,85.07670160575961,86.75037737029835,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x8f38fc5a38be39d8c477b9d9076e9504f23e7933,,697,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-2.0,35,0.0,0,0,1381,2.2764645231966645,,0.0,0,0.0,0.0,84.26654692357563,86.17372823255721,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x566d81bc65615d91b1f4258af67a9cdd10c16283,,701,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-1.0,24,0.0,0,0,1582,2.5706030866201717,,0.0,0,0.0,0.0,82.22373893407197,83.63034447513984,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xec5d8b20073b1adb5830fdb3cb5cfcd6b097b250,,694,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,3.0,34,0.0,0,0,1480,2.7153050057748676,,0.0,0,0.0,0.0,81.95180165222476,83.37586478875525,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0xe09b074a710a9c9c5f3083aa4f46670845f34e73,,700,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-2.0,27,0.0,0,0,1504,2.949965199314572,,0.0,0,0.0,0.0,81.56988427994669,83.2261361342091,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x4b9ff76ae449a97f551875eabb2997bd70b8ee19,,692,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,24,0.0,0,0,1598,2.7713032862058222,,0.0,0,0.0,0.0,81.56407666442587,83.21321230336046,2023-05-12 23:31:25.768725+00:00
,0x3e2de208f0f3ee8cb8b661889e39adc8c502eaee,,34,0xcb7477d515bb405762922976bb93421246dd993a,2023-05-11 00:00:00.000,243,310,0,0.0,-1.0,11,0.0,0,0,2966,2.532366121791542,,0.0,0,0.0,0.0,22.22822368047455,82.28617858031677,2023-05-12 23:31:25.768725+00:00
,0x4a3686dfe9b0202a6c3d877b1332c3d5920023de,,101,0xcb7477d515bb405762922976bb93421246dd993a,2023-05-11 00:00:00.000,85,310,0,0.0,-1.0,11,0.0,0,0,2966,2.532366121791541,,0.0,0,0.0,0.0,43.042199052048154,82.28617858031677,2023-05-12 23:31:25.768725+00:00
Perpetual Protocol,0x3ea18d4e4f66298f13f3019db26f263f285fe462,,705,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,41,0.0,0,0,1428,2.55425556345647,,0.0,0,0.0,0.0,79.79047277775393,80.95544386754548,2023-05-12 23:31:25.768725+00:00
Layer Zero,0x2297aebd383787a160dd0d9f71508148769342e3,,1,0x01c28a1b29098175fd5c74f6dd9225b0853325fe,2023-05-11 00:00:00.000,175,175,4463304,0.26432729297144986,256.0,595,254.0,592,680,1583,2.6261521932628,BTC.b,102037085.0,144288472,5.68591016636434,6.728895988100555,63.68737788600629,73.60686614507505,2023-05-12 23:31:25.768725+00:00
