date,protocol,chain,usd_value,name,category,parent_protocol,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,daily_avg_tvl_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_3d,daily_avg_tvl_3d,flow_direction_3d,abs_cumul_net_dollar_flow_3d,cumul_net_dollar_flow_7d,daily_avg_tvl_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_14d,daily_avg_tvl_14d,flow_direction_14d,abs_cumul_net_dollar_flow_14d,cumul_net_dollar_flow_30d,daily_avg_tvl_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,daily_avg_tvl_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,daily_avg_tvl_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,daily_avg_tvl_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
2024-07-08,woofi-earn,Arbitrum,6038865.07145,WOOFi Earn,Yield,parent#woofi,-83765.94840615091,-83765.94840615091,1,1,3185779.396390008,1,3185779.396390008,-83765.94840615091,6038865.07145,-1,83765.94840615091,-27525.392064173735,6035928.913406667,-1,27525.392064173735,-577852.3487737756,6081591.154662857,-1,577852.3487737756,-359482.89494121657,6256984.077863572,-1,359482.89494121657,1029307.6782589948,5618639.505054334,1,1029307.6782589948,-1875383.2942246846,5587786.544472445,-1,1875383.2942246846,-4800214.075337306,9596951.048280943,-1,4800214.075337306,3183791.2406103974,6525826.055780384,1,3183791.2406103974,-1.387114092053025
2024-07-08,wombat-exchange,Scroll,229929.99723,Wombat Exchange,Dexes,Wombat Exchange,-62.35338175975039,-62.35338175975039,1,1,221428.37124678088,1,221428.37124678088,-62.35338175975039,229929.99723,-1,62.35338175975039,1498.9758007246596,229651.87152333334,1,1498.9758007246596,3050.4142141193065,228666.9979414286,1,3050.4142141193065,6494.255922989918,226810.52909428574,1,6494.255922989918,167.02405584079906,226682.12284733335,1,167.02405584079906,206356.55768906552,111261.02431844446,1,206356.55768906552,218980.42474631095,63060.963193111114,1,218980.42474631095,221428.37124678088,50537.06695970339,1,221428.37124678088,-0.027118419741195415
2024-07-08,wombat-exchange,Optimism,52658.52091,Wombat Exchange,Dexes,Wombat Exchange,0.0,0.0,1,1,-387631.2675582796,-1,387631.2675582796,0.0,52658.52091,1,0.0,-2372.7822360578625,53438.0059,-1,2372.7822360578625,-6401.054044696905,55870.48554714286,-1,6401.054044696905,-38376.21990674561,73344.38240500001,-1,38376.21990674561,5846.566332081691,74295.94417566666,1,5846.566332081691,-31738.904257972394,75388.77173822222,-1,31738.904257972394,-590064.4443548269,148523.48654005557,-1,590064.4443548269,-387631.2675582796,246321.69212860358,-1,387631.2675582796,0.0
2024-07-08,wombat-exchange,Ethereum,23987.07988,Wombat Exchange,Dexes,Wombat Exchange,89.37960198137284,89.37960198137284,1,1,-1604400.6553613115,-1,1604400.6553613115,89.37960198137284,23987.07988,1,89.37960198137284,96.10231327341603,24206.92764333318,1,96.10231327341603,-15711.923194580391,26959.777828571427,-1,15711.923194580391,-15723.23047824305,34655.03587642857,-1,15723.23047824305,-25565.533734845583,41182.42582533333,-1,25565.533734845583,-124199.32195537085,85988.31508622222,-1,124199.32195537085,-871295.9915313227,279275.16910027777,-1,871295.9915313227,-1604400.6553613115,1026607.5430959172,-1,1604400.6553613115,0.37261560151761514
2024-07-08,wombat-exchange,Binance,6252227.04559,Wombat Exchange,Dexes,Wombat Exchange,-313272.7366058029,-313272.7366058029,1,1,-28845507.567909036,-1,28845507.567909036,-313272.7366058029,6252227.04559,-1,313272.7366058029,-451652.4071621931,6534193.868066666,-1,451652.4071621931,-572943.0503051402,6970835.319924286,-1,572943.0503051402,-856406.0661336269,7191423.659064285,-1,856406.0661336269,-1124857.3366060897,7610925.63862,-1,1124857.3366060897,-5817415.238078589,8161525.722182,-1,5817415.238078589,-20118340.583486825,12039271.812429499,-1,20118340.583486825,-28712129.969278347,17751374.929515235,-1,28712129.969278347,-5.010578379855373
2024-07-08,wombat-exchange,Base,20831.12164,Wombat Exchange,Dexes,Wombat Exchange,6.2054295207191785,6.2054295207191785,1,1,9942.629168796642,1,9942.629168796642,6.2054295207191785,20831.12164,1,6.2054295207191785,35.94809131619778,20807.988566666667,1,35.94809131619778,-2.315997458465011,20812.160584285713,-1,2.315997458465011,2063.3399162832816,20593.930982142858,1,2063.3399162832816,-20684.771016560957,26476.871403666668,-1,20684.771016560957,-25428.968151940127,39524.688205666665,-1,25428.968151940127,-42541.24287345185,66870.32190022222,-1,42541.24287345185,9942.629168796642,63608.34319331858,1,9942.629168796642,0.02978922416161926
2024-07-08,wombat-exchange,Avalanche,8369228.417470001,Wombat Exchange,Dexes,Wombat Exchange,505614.7573243454,505614.7573243454,1,1,6611693.591273744,1,6611693.591273744,505614.7573243454,8369228.417470001,1,505614.7573243454,-402916.4442658528,8157979.40458,-1,402916.4442658528,-2203902.4033753853,9048196.94624,-1,2203902.4033753853,-712609.0425226549,9588169.521841427,-1,712609.0425226549,4987611.891377102,8943735.326741334,1,4987611.891377102,5001491.897504813,8366461.966025999,1,5001491.897504813,6609143.505608572,6826156.1358222775,1,6609143.505608572,6611693.591273744,5754335.34355589,1,6611693.591273744,6.041354496537826
2024-07-08,wombat-exchange,Arbitrum,1334097.87547,Wombat Exchange,Dexes,Wombat Exchange,18866.908698373012,18866.908698373012,1,1,-16994908.034692634,-1,16994908.034692634,18866.908698373012,1334097.87547,1,18866.908698373012,62162.67744128581,1321987.37759,1,62162.67744128581,55912.74991993519,1381884.1121142858,1,55912.74991993519,35381.04065077989,1481255.5361985713,1,35381.04065077989,-81053.43307669219,1599358.4008776667,-1,81053.43307669219,-1305396.4456015434,2243768.781319111,-1,1305396.4456015434,-5969442.858899387,3860351.908534944,-1,5969442.858899387,-16585421.67677557,4703143.793980219,-1,16585421.67677557,1.4142072366111997
2024-07-08,wing-finance,Ontology,7861192.32001,Wing Finance,Lending,Wing Finance,-110795.88523999974,-110795.88523999974,1,1,-3309355.67999,-1,3309355.67999,-110795.88523999974,7861192.32001,-1,110795.88523999974,-311232.13774999976,7878027.744926666,-1,311232.13774999976,-971075.7818499999,8273620.033331429,-1,971075.7818499999,-908289.2823000001,8537601.103780715,-1,908289.2823000001,-2575099.4221600005,8862430.520076,-1,2575099.4221600005,-3251485.2067400003,10094562.321458666,-1,3251485.2067400003,-699639.6443599993,9937632.771038555,-1,699639.6443599993,-3182978.67999,9108413.664797617,-1,3182978.67999,-1.40940306164471
2024-07-08,wing-finance,OKExChain,62658.996759999995,Wing Finance,Lending,Wing Finance,0.0,0.0,1,1,-204980.3751790909,-1,204980.3751790909,0.0,62658.996759999995,1,0.0,0.0,62404.074473333334,1,0.0,-115555.86756698202,81353.74932714285,-1,115555.86756698202,-111504.14823624412,128713.71838857143,-1,111504.14823624412,-134258.47856980568,158842.95575366667,-1,134258.47856980568,-157788.98316205066,181724.39952333333,-1,157788.98316205066,-207012.83342644834,195737.91274561107,-1,207012.83342644834,-204928.32317910274,238907.19596942468,-1,204928.32317910274,0.0
2024-07-08,wing-finance,Ethereum,3226171.77656,Wing Finance,Lending,Wing Finance,-3045.9359358236634,-3045.9359358236634,1,1,2210168.788485979,1,2210168.788485979,-3045.9359358236634,3226171.77656,-1,3045.9359358236634,6009.161991530178,3232021.2923233337,1,6009.161991530178,2938257.932000704,2823251.2373314286,1,2938257.932000704,2923219.1112626684,1556941.0494014286,1,2923219.1112626684,2617843.0124426503,917385.0830160001,1,2617843.0124426503,2612566.6133843362,684305.4207847777,1,2612566.6133843362,2726721.789107233,627212.6393009999,1,2726721.789107233,2216719.3324864563,649559.2799172876,1,2216719.3324864563,-0.09441332163259707
2024-07-08,wing-finance,Binance,4345280.59447,Wing Finance,Lending,Wing Finance,0.0,0.0,1,1,1510163.6836752775,1,1510163.6836752775,0.0,4345280.59447,1,0.0,-120828.15662349839,4357963.94725,-1,120828.15662349839,-605650.4655785162,4614603.42686,-1,605650.4655785162,-579989.6108531139,4769296.448760714,-1,579989.6108531139,-812209.5715299196,4864855.464738667,-1,812209.5715299196,-1458164.32641376,5204759.6244371105,-1,1458164.32641376,-36212.58989461615,5686647.998579278,-1,36212.58989461615,1520434.4036745338,4508845.519234083,1,1520434.4036745338,0.0
2024-07-08,woofi-swap,Optimism,1146853.48368,WOOFi Swap,Dexes,parent#woofi,-2156.478890680155,-2156.478890680155,1,1,150383.1508418472,1,150383.1508418472,-2156.478890680155,1146853.48368,-1,2156.478890680155,-21550.881020898458,1153357.4371066669,-1,21550.881020898458,-9603.777280128641,1207629.7577742857,-1,9603.777280128641,2472.2759276466304,1233627.491617143,1,2472.2759276466304,677190.3693022779,1168962.1727119999,1,677190.3693022779,-1240432.2287575891,1845884.448900222,-1,1240432.2287575891,-510499.4820870135,1806320.3192355,-1,510499.4820870135,150383.1508418472,1553318.268427079,1,150383.1508418472,-0.18803438463303
2024-07-08,woofi-swap,Polygon,1001952.46806,WOOFi Swap,Dexes,parent#woofi,-4032.961002352182,-4032.961002352182,1,1,7294.478917628483,1,7294.478917628483,-4032.961002352182,1001952.46806,-1,4032.961002352182,-4801.770233535277,1006221.2295166664,-1,4801.770233535277,6538.84034408654,1033108.1294142856,1,6538.84034408654,17113.989611079836,1047752.2569521429,1,17113.989611079836,-448448.09934620274,1094677.4875059999,-1,448448.09934620274,-1260733.231190975,1762561.077628,-1,1260733.231190975,-389503.4457253585,1849287.272000222,-1,389503.4457253585,7294.478917628483,1631387.0723152577,1,7294.478917628483,-0.4025102119026544
2024-07-08,woofi-swap,zkSync Era,190186.45419999998,WOOFi Swap,Dexes,parent#woofi,88538.61284645033,88538.61284645033,1,1,-514359.39140980464,-1,514359.39140980464,88538.61284645033,190186.45419999998,1,88538.61284645033,4214.961546111212,124032.9459533334,1,4214.961546111212,-27614.591623943445,150486.69105857142,-1,27614.591623943445,-28344.931358734204,187455.88567214287,-1,28344.931358734204,-335222.2079042527,246409.99106799997,-1,335222.2079042527,-996134.0174762689,715172.3583714445,-1,996134.0174762689,-1828599.9543666397,927597.1915618334,-1,1828599.9543666397,-514359.39140980464,899860.0797227835,-1,514359.39140980464,46.55358512196834
2024-07-08,wrapped,Celo,393647.58271,Wrapped,Cross Chain,Wrapped,0.0,0.0,1,1,-20889.422759999987,-1,20889.422759999987,0.0,393647.58271,1,0.0,0.0,397461.6130666667,1,0.0,0.0,417128.07399571425,1,0.0,0.0,427055.3387292857,1,0.0,0.0,447661.9951553333,1,0.0,0.0,447719.296578,1,0.0,-20889.422759999987,427017.57770105556,-1,20889.422759999987,-20889.422759999987,343358.8297956438,-1,20889.422759999987,0.0
2024-07-08,mountain-protocol,Arbitrum,3111285.23093,Mountain Protocol,RWA,Mountain Protocol,412.479129999876,412.479129999876,1,1,3111271.84488,1,3111271.84488,412.479129999876,3111285.23093,1,412.479129999876,1237.4373800000176,3109927.1718800007,1,1237.4373800000176,2887.3538999999873,3109854.4752614284,1,2887.3538999999873,5774.707799999975,3108378.295839286,1,5774.707799999975,-237426.12864999985,3146695.8206573334,-1,237426.12864999985,3080933.89472,2624681.0359801115,1,3080933.89472,3111271.8091300004,1326592.6923800556,1,3111271.8091300004,3111271.84488,1193934.76348975,1,3111271.84488,0.013257515765489013
2024-07-08,zircuit-staking,Ethereum,2089070651.66294,Zircuit Staking,Farm,Zircuit Staking,-17451286.35676781,-17451286.35676781,1,1,1732159176.3821118,1,1732159176.3821118,-17451286.35676781,2089070651.66294,-1,17451286.35676781,-76152230.93104017,2132726782.2893035,-1,76152230.93104017,-143315392.99350384,2313329600.3020887,-1,143315392.99350384,-709743259.6663074,2552384183.949813,-1,709743259.6663074,-731750989.701847,2982060471.463439,-1,731750989.701847,656688975.7155433,2896545933.040592,1,656688975.7155433,1732159176.3821118,2306327261.881737,1,1732159176.3821118,1732159176.3821118,2306327261.881737,1,1732159176.3821118,-0.8353612331337983
2024-07-08,zeta,Solana,15786445.91566,Zeta,Derivatives,Zeta,-146555.8531500008,-146555.8531500008,1,1,10027053.35746856,1,10027053.35746856,-146555.8531500008,15786445.91566,-1,146555.8531500008,-286209.8799600005,15916573.349733332,-1,286209.8799600005,-770119.9741099998,16095605.5317,-1,770119.9741099998,-1683862.1119,16501882.375282856,-1,1683862.1119,-3744262.61218,17602140.956514,-1,3744262.61218,-5312525.214819999,18654917.345829554,-1,5312525.214819999,2489111.6165299993,17181364.319182336,1,2489111.6165299993,10027053.35746856,10173213.506889,1,10027053.35746856,-0.9283650920098413
2024-07-08,zest,Stacks,23056639.67366,Zest,Lending,Zest,38984.566065649036,38984.566065649036,1,1,18481311.169516496,1,18481311.169516496,38984.566065649036,23056639.67366,1,38984.566065649036,265025.53932905593,23822090.297076672,1,265025.53932905593,-416442.32339063357,25710014.79514286,-1,416442.32339063357,-189829.4705507863,27309706.746005714,-1,189829.4705507863,2326984.589418101,29540973.12459233,1,2326984.589418101,17724849.855078645,20467742.140969668,1,17724849.855078645,18481311.169516496,19850047.140431855,1,18481311.169516496,18481311.169516496,19850047.140431855,1,18481311.169516496,0.16908173358056666
2024-07-08,zerolend,zkSync Era,4877698.94553,ZeroLend,Lending,ZeroLend,-41777.79942516612,-41777.79942516612,1,1,4877637.400618133,1,4877637.400618133,-41777.79942516612,4877698.94553,-1,41777.79942516612,-201432.45434219955,4991287.9252866665,-1,201432.45434219955,-532270.8582399271,5411352.5281585725,-1,532270.8582399271,-1865750.6875415337,6060743.211817856,-1,1865750.6875415337,-4739678.684755863,8103048.131990333,-1,4739678.684755863,-14330417.763418484,14539841.622486666,-1,14330417.763418484,-2017688.3570342425,16608351.418955779,-1,2017688.3570342425,4877637.400618133,8884430.63249056,1,4877637.400618133,-0.8565063135651689
2024-07-08,zerolend,X Layer,61544.777910000004,ZeroLend,Lending,ZeroLend,512.3372867814078,512.3372867814078,1,1,-109424.8381118062,-1,109424.8381118062,512.3372867814078,61544.777910000004,1,512.3372867814078,5494.82016908405,60470.10512333334,1,5494.82016908405,7256.568304586136,61146.0341,1,7256.568304586136,20568.15075246153,56320.638673571426,1,20568.15075246153,19251.96559934068,52211.462983666665,1,19251.96559934068,-109424.8381118062,330261.27334383567,-1,109424.8381118062,-109424.8381118062,330261.27334383567,-1,109424.8381118062,-109424.8381118062,330261.27334383567,-1,109424.8381118062,0.8324626461901026
2024-07-08,zerolend,Manta,2628594.6274699997,ZeroLend,Lending,ZeroLend,47809.50401315997,47809.50401315997,1,1,2628553.476259197,1,2628553.476259197,47809.50401315997,2628594.6274699997,1,47809.50401315997,-59980.28869379898,2652232.7361133383,-1,59980.28869379898,-134100.849155022,2906077.4136014287,-1,134100.849155022,-297239.45110213227,3125063.045088571,-1,297239.45110213227,-1172621.9181612188,3855437.6440553335,-1,1172621.9181612188,-19455341.211171217,16830774.381974444,-1,19455341.211171217,2628553.476259197,22613740.386690456,1,2628553.476259197,2628553.476259197,22613740.386690456,1,2628553.476259197,1.818823774252944
2024-07-08,zerolend,Linea,226236038.13121,ZeroLend,Lending,ZeroLend,-3938608.2735205023,-3938608.2735205023,1,1,226235306.77061823,1,226235306.77061823,-3938608.2735205023,226236038.13121,-1,3938608.2735205023,-6533346.8705742955,231638553.45532665,-1,6533346.8705742955,-3114531.52554569,244003767.9900243,-1,3114531.52554569,8391583.414033439,249308632.46688,1,8391583.414033439,38777334.83754106,244095019.77768433,1,38777334.83754106,187576220.77413633,159427371.5581322,1,187576220.77413633,226235306.77061823,122770469.76672228,1,226235306.77061823,226235306.77061823,122770469.76672228,1,226235306.77061823,-1.7409287689330157
2024-07-08,zerolend,Ethereum,3482686.0134199997,ZeroLend,Lending,ZeroLend,-455994.45737239503,-455994.45737239503,1,1,3451507.1794692134,1,3451507.1794692134,-455994.45737239503,3482686.0134199997,-1,455994.45737239503,-843670.8074636189,3841142.801823333,-1,843670.8074636189,-953116.8241738583,4472297.696148572,-1,953116.8241738583,-764902.8637237035,4665300.675135714,-1,764902.8637237035,-3280830.8935536523,5900961.068802999,-1,3280830.8935536523,-4661940.726707842,8922443.585902778,-1,4661940.726707842,3451507.1794692134,7509514.61395832,1,3451507.1794692134,3451507.1794692134,7509514.61395832,1,3451507.1794692134,-13.093183124039603
2024-07-08,zerolend,Blast,7113383.2613200005,ZeroLend,Lending,ZeroLend,103134.71878080879,103134.71878080879,1,1,6108818.91124996,1,6108818.91124996,103134.71878080879,7113383.2613200005,1,103134.71878080879,-247610.98411551834,7115653.562620003,-1,247610.98411551834,-60013.58564132446,7758721.276745714,-1,60013.58564132446,-2723110.26673551,8559363.167910714,-1,2723110.26673551,-4992332.8954378,10824051.73102467,-1,4992332.8954378,-17568771.515737135,22272928.685492557,-1,17568771.515737135,6108818.91124996,21897659.910207734,1,6108818.91124996,6108818.91124996,21897659.910207734,1,6108818.91124996,1.4498687191735893
2024-07-08,youves,Tezos,30069700.34249,Youves,Synthetics,Youves,-12698.245094125057,-12698.245094125057,1,1,-2153718.8018280636,-1,2153718.8018280636,-12698.245094125057,30069700.34249,-1,12698.245094125057,-76166.98174080484,30443393.87068667,-1,76166.98174080484,-52493.06593883764,30835798.371717144,-1,52493.06593883764,-771035.2879977296,31109881.456495006,-1,771035.2879977296,20830169.371492203,28774972.372068,1,20830169.371492203,1246055.7595488136,29136323.319501888,1,1246055.7595488136,-1006702.1155210267,31747138.275919553,-1,1006702.1155210267,-2175226.2213053764,28902569.959780574,-1,2175226.2213053764,-0.04222937026140496
2024-07-08,wigoswap,Fantom,9603948.10361,WigoSwap,Dexes,WigoSwap,182448.28323894952,182448.28323894952,1,1,3499893.980880628,1,3499893.980880628,182448.28323894952,9603948.10361,1,182448.28323894952,-236939.61427437773,9874123.182326667,-1,236939.61427437773,127112.75188176348,11070925.002822857,1,127112.75188176348,471874.5520719151,11673559.920549287,1,471874.5520719151,1058694.2596591965,12286254.828273332,1,1058694.2596591965,5070623.913337323,11140174.39757811,1,5070623.913337323,3506600.8187289317,9262801.151614554,1,3506600.8187289317,3917420.0293913805,6232945.576987808,1,3917420.0293913805,1.8997216693660555
2024-07-08,yieldnest,Ethereum,10330949.04686,YieldNest,Liquid Restaking,YieldNest,5865.999423914565,5865.999423914565,1,1,6915854.842646648,1,6915854.842646648,5865.999423914565,10330949.04686,1,5865.999423914565,36064.54911392566,10461898.331446668,1,36064.54911392566,685215.8995161838,10793935.390968572,1,685215.8995161838,905542.2461004072,10914388.407637859,1,905542.2461004072,1034485.8196969429,11062572.790733667,1,1034485.8196969429,6915854.842646648,10912262.524245186,1,6915854.842646648,6915854.842646648,10912262.524245186,1,6915854.842646648,6915854.842646648,10912262.524245186,1,6915854.842646648,0.056780837823389364
2024-07-08,yield-yak-aggregator,Arbitrum,6395678.2909200005,Yield Yak Aggregator,Yield Aggregator,parent#yield-yak,-143223.03238592684,-143223.03238592684,1,1,6124998.645445816,1,6124998.645445816,-143223.03238592684,6395678.2909200005,-1,143223.03238592684,-95502.92079252636,6493785.885056667,-1,95502.92079252636,-356353.4846218275,6786784.251115714,-1,356353.4846218275,89891.06661668219,7051130.404168571,1,89891.06661668219,5089161.875624776,6385075.355797334,1,5089161.875624776,5105994.425905024,3000233.401545556,1,5105994.425905024,5189522.687019265,2360773.5584790558,1,5189522.687019265,6124998.645445816,1765260.3975857894,1,6124998.645445816,-2.239372055177663
