address,is_eligible_l1_gas,is_eligible_opc_gas,a_min_contract_created_at,b_last_transfers_in_days,c_last_active_in_days,d_gas_fee_eth_last_180days_threshold,e_is_wlta_creator,multiplier,op_amount_raw
0x01d7e50222eae36c14202d9ff6f9b200361e8894,False,True,False,True,False,True,False,1.1,117571539697204457298
0x01d874fc042cbcfdcb5be9786d8b57ef6f480c39,True,False,True,True,True,True,False,1.5,29813323514864940478
0x01daa6e6f13f76bb118a15144752333e8c59ea9c,False,True,False,False,False,True,False,1.05,41566519723549802734
0x01dbadf7e862f8cf8e5d59f3741da1ef944eab84,True,False,False,True,True,True,False,1.25,56302178868307478865
0x01dcee6ac31f1a6edfbed7a1e010f5a196ef50a2,False,True,False,False,False,True,False,1.05,323498164033745410961
0x01dfdc2a12ad1c7ba31eb1a8411281d864554f30,False,True,False,False,True,True,False,1.1,53492799158087308342
0x01e6b51410f11dcf46de803b43fb1ff91f594079,True,False,True,True,False,True,False,1.25,323714101364534030836
0x01eacadf51ff60916157e32a58f640fe854e530f,True,False,False,False,True,True,False,1.1,1946462172825351899519
0x01eb8a0788398e148da3130c8f9958cefd6b2ce2,True,False,False,False,True,True,False,1.1,75137328277411583599
0x01f09730b893b2869f5ac6aa88773bb5955b88b6,True,False,False,False,False,False,False,1.0,43379169491359128585
0x01f24979c272bf8c1bde8ca727c22d265e8a5259,True,False,True,True,True,True,False,1.5,24110929731049736802
0x01f5324ed104c7a6cacd01d022751d2fe2267c8f,True,False,False,True,False,True,False,1.1,587043834197011733522
0x01f7d9179d6b2f751c87a802809e15e3b525a340,True,False,True,True,True,True,False,1.5,21015699607292265938
0x01fabc7e3ee0d830a134f4b744e6fdceb592f97b,False,True,False,False,True,True,False,1.1,376130210501182546068
0x01fba3c49952a430e4e77ac275baf139fad15ab5,True,False,True,True,True,True,False,1.5,34160628198009440837
0x01fea061960c89adef5fa5db9454a585cc75d1f7,True,False,False,True,True,True,False,1.25,75172012157525031739
0x02058a414fa5d7b7423cbc26cd5f03b34adf7aed,True,False,False,True,False,True,False,1.1,21132542210361489055
0x020768507198ec993773986a60f0ba31f7fa8f73,False,True,False,True,True,True,False,1.25,75873421441318754432
0x02085755fa2636a2d6bfb11d98a07618231a1c8d,True,False,True,True,True,True,False,1.5,609394235617932167770
0x02087c01ccef6a6eecbf6c6918302d3290a021ed,False,True,True,False,False,False,False,1.05,22488569356049477932
0x020e4c174e401700d77c723c1073d9760b26c1a9,False,True,False,True,True,True,False,1.25,32301305850246251339
0x0214addd3c0995f3e234a983d79a0e61d5564a4a,True,False,True,True,True,True,False,1.5,1484932790051967231193
0x0217d534eb7bdc779835440c3b987207ede0e553,False,True,False,True,True,True,False,1.25,121796934385435633885
0x0218ed62195095f410a6934bc2cf5b2f09252976,True,False,True,False,False,False,False,1.05,38980303639512158043
0x021b8329b4a2a659a1ff78ab8a8ed5e975320fdc,True,False,True,True,False,True,False,1.25,483004266947019345935
0x021e2f27ee3a0ffa6bd08a971624979340c5977d,True,False,True,True,True,True,False,1.5,84204044524332744004
0x021f7a58649db0b715401eb3a8b1353a667097bc,True,False,True,False,False,False,False,1.05,254033869894687455826
0x0220bd5958191a8440f32aad2f64db9178b5f738,False,True,True,False,False,False,False,1.05,54569022245707202501
0x022a466611fdc946a6c8c8861afdb7490372aa1a,True,False,False,False,False,True,False,1.05,47151965151154421108
0x022b266d1aa39725a4e64aee661f0277461e4e39,True,False,True,True,False,True,False,1.25,21004093797165541702
0x022c83f3224d2b937895fcc926e537a5b21d7be6,True,False,False,False,False,False,False,1.0,254456588488654546154
0x022e846d3016803f234eed237ceffff37f8946e7,True,False,True,True,True,True,False,1.5,1345905988422391828863
0x022fa2c8289c39f02f631b1912350a0ff6933269,True,False,False,True,False,True,False,1.1,337517236281769442030
0x02302cf47fa39f8ca2f1442259016befb3595c67,False,True,False,True,False,True,False,1.1,6000000000000000000000
0x0230eb061179a2616712124c1989e1f2e1eab33e,True,False,True,True,False,True,False,1.25,316969039760728264810
0x02323554406f123acf2e7bcc530af399fece138e,False,True,False,True,True,False,False,1.1,24182857287753449782
0x0235fb40f10b5ea49a9fb7660a8af76787c0d394,True,False,False,False,False,True,False,1.05,48344896580943398590
0x02380eb61a3560a34d76c0ad6f95f647ae607922,True,True,True,True,True,True,False,1.5,83498511891804696461
0x023b368296f1a9cdc5f9a502ed85720e2e468784,False,True,False,False,True,True,False,1.1,28412550612547754270
0x02401c3c0fb1cb8535550d06c4c620303ccf3afc,True,False,False,False,True,True,False,1.1,65247072411407245340
0x024198888928dfb0461a232015e8b3a1af6f8243,True,False,False,False,False,False,False,1.0,35835136551721582521
0x024287720c7260c5bcd06aa5c6c89975d27b5eb3,True,True,True,True,True,True,False,1.5,307294456369611395985
0x0242ed48aa9a2e5370c4adbe62ca70ba868cf504,True,False,False,False,False,False,False,1.0,125890614177301202403
0x024a88896b6a85bdacb2de0f23e7fdfca7091f5c,True,False,True,True,True,True,False,1.5,1562014296533311608073
0x024d93cbacd3e58641c97f6e4081213746d98c98,True,False,True,True,True,True,False,1.5,264032843762661855180
0x024d9cf6f69cae68470c160691ae716cd80a8d54,True,False,True,False,False,False,False,1.05,20426013359168507577
0x02552e890cff95dc5b80fac58aadf3341394bf8b,True,False,False,False,False,True,False,1.05,32136645941615178401
0x0256264aaaa40f6ec4e109edd0f5da476a686542,False,True,False,False,True,False,False,1.05,129694533789599120155
0x0257a00e4dda74c996cf3bcad4ffaf125881c43e,True,False,True,True,False,True,False,1.25,123630308722973282443
0x025c0be18f532091ed00d27d5dc9be551985d269,True,False,False,True,True,True,False,1.25,127433763212508623042
0x025eb46615633fa0c913113504ee75725f841c91,True,False,True,True,True,True,False,1.5,473479084300136491947
0x0264a803979bd0b485a6701f1ab17aab3bcd8ff7,True,False,True,True,True,True,False,1.5,28596773045819645631
0x0267a4026c7d95c61aa044b6f1bed4e6e83a8261,True,False,False,False,False,False,False,1.0,23509011297126967577
0x026d1322c7f89d5e9c6f44ba38ba483f81a4b98d,True,False,False,True,True,True,False,1.25,329488498466554403876
0x0270ec2aa16bc6182eb036233b7312be9a7c593e,True,False,False,True,False,True,False,1.1,851343936800399546883
0x0271000c0917d2e6a43d89fd80a3fa9a882945f9,True,False,False,True,False,True,False,1.1,852129589530100133743
0x0271e8197f31a493629baab075295b8e5fa33aad,True,False,True,True,True,True,False,1.5,214587129123463995484
0x027688b3476b15925ee7d4e32dcf7ae67f26053e,True,False,False,True,False,True,False,1.1,269709525258553355798
0x0278699cc03a0857d7f657b4c05bcd1fd75e71bc,True,False,False,True,True,True,False,1.25,82110456214348289450
0x027a5afe6568dbf929307c70863611f3b86e226f,False,True,False,True,True,True,False,1.25,271354960245135600871
0x027c88432b68b179f44d9e8e89dd3a0381e3e68e,False,True,False,True,True,True,False,1.25,63994945674811248182
0x027fb48bc4e3999dcf88690aebebcc3d1748a0eb,True,False,True,True,True,True,False,1.5,1057804579976963623267
0x0280cecc0ebdb0afba17c0e0a1c9090bab17e9db,True,False,False,True,False,True,False,1.1,43032959645098927126
0x028444b7913ef789fc14d0c8653dd825612f7111,True,False,False,True,False,False,False,1.05,124325973732122676552
0x0284efc0588fe3ba5f8370c547de9cb8ca024706,True,False,False,True,False,True,False,1.1,838965564509255955272
0x028641652e9d54ee7597b76f353019a7603479d2,False,True,False,True,True,True,False,1.25,138131523858198733024
0x028922106555dd3909f7af0117062ffb6a16b9d8,False,True,False,True,True,True,False,1.25,296721677340798123623
0x029559467c12ac8173c387da6e4c66e4a6c8af61,True,False,False,True,False,True,False,1.1,253374544858554969551
0x0298fdafcab4527580b18e8234b3a1bec96eba51,True,True,True,True,True,True,False,1.5,532716275798085462156
0x029a891c5e67164dcb101c8b000c453c5a37f4fc,True,False,False,True,True,True,False,1.25,3534941024845838001056
0x029c1eb2648d705dd707337d27172571e04b2c48,False,True,False,True,False,True,False,1.1,41594785556195851939
0x029d54f2a569bd15c148b841e24a3e7a78639511,True,False,True,True,True,True,False,1.5,6000000000000000000000
0x029d93bf5aa8da4e1b433b8ea3151fd1cb0cfe54,False,True,False,False,True,True,False,1.1,59671444055032708320
0x029d9e6d5f1391437b21469a7dbd5527fc016e06,True,False,True,True,False,True,False,1.25,152115144678803403622
0x029e4c95c75eb16ef63ca4aace870d0bf444d909,True,False,True,True,False,True,False,1.25,1702393453652478228832
0x02a0c1d47714a9b273a3c96ffc2fa56579fa2fb3,True,False,False,True,True,True,False,1.25,758630479655517092397
0x02a522d98ec2d2c3bbe91acc29ee7fd32ab880ab,True,False,True,True,True,True,False,1.5,265672007323530465328
0x02a5c980029cb470ac89df2e2de1cf453aee6558,True,True,False,True,True,False,False,1.1,310911319835048288951
0x02a641254a0d54340ef8605047681a453f8c1c02,False,True,False,True,True,False,False,1.1,23024718196065304454
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,True,True,True,True,True,True,False,1.5,37754735649600185354
0x02ac33835070d0c90bef87c273514e67aea36ef8,True,False,False,True,True,True,False,1.25,89896746794841789097
0x02afd4938980a51ad78ef3bc53464e00b28db2f4,True,False,True,False,False,True,False,1.1,56214275023642549911
0x02afe52d5842b605cdd1d4643557614cb251c273,True,False,False,False,False,True,False,1.05,20038027924480207531
0x02b165144c45f30452ccbbda356de42316b89626,True,False,False,True,True,True,False,1.25,242646388925995665886
0x02b49cb6042c310370057b7d2557d9034439b012,False,True,False,True,False,True,False,1.1,1030608883789420133326
0x02b4d5ec9d72e60e0d053b1a064d6af6336adf76,True,False,False,True,True,True,False,1.25,331703736180463124583
0x02b558d37522764c00d572d8cc197fe8cee5a36d,True,False,False,False,False,False,False,1.0,77711647710202328199
0x02baf88b9beaab6002f5bc6d39bc24df8b59ac90,False,True,False,True,True,True,False,1.25,39748110669334998590
0x02c25c59f307e6855d08b2c6d4795e097a31200a,True,False,True,True,True,True,False,1.5,49612229212006411672
0x02c636153bb761cc2d0f9ea12fb4e245172bc31e,True,False,False,True,False,False,False,1.05,134325545597712903145
0x02c76b64d4e29fce439a6aa6be78f1a9751ae876,True,False,True,True,False,True,False,1.25,1174729554627348079521
0x02c80b998f0e4bd8e426b1b94e948468b0f76cd6,True,False,False,False,False,False,False,1.0,23800533947111588873
0x02c845ac4bac48a6cd1e1c88a84195b7d5805b82,True,False,True,True,False,True,False,1.25,4188632080521427269559
0x02ca10c62f160cdd126d1e44ef42224cac745ac8,True,True,True,True,True,True,False,1.5,154549398535009174793
0x02cbf335c85764812ebc92321e6a2b44683dd08a,False,True,False,True,True,False,False,1.1,26528294544447298620
0x02ccc74e54862eb698f044bb09c814df81ec2024,False,True,False,True,True,True,False,1.25,153249370325578752272
0x02d1263aaf3b41ee52ad099320729bd86ea289c9,True,False,False,True,True,True,False,1.25,137191127030491429650
0x02d5e2e6da03d42dc7836240a7e204b09305b3a4,False,True,False,True,True,True,False,1.25,195669430037033123426
0x02d61cc47cc9a19b2a023c33c094269d9af07862,True,False,True,True,True,True,False,1.5,63264298455992296510
0x02d63ce58e80397f24555aa8be6b62008ae10a18,True,False,True,True,False,True,False,1.25,48191779841489207570
0x02d66d3ffae770ab5e368a82257ab58818976c16,False,True,False,False,False,False,False,1.0,171190003074572018704
0x02deaa71b83640c48b2966fe7ef318caab4cfa2c,True,False,True,False,False,False,False,1.05,32509955564608844725
0x02df3c5856843c5637d9939434937ae7721a6b40,True,False,False,True,False,True,False,1.1,48865707324224572972
0x02e4b80ad58de2cdb32db1afdf9eed888cf3b92e,True,False,True,True,False,True,False,1.25,4627966984974592378421
0x02e9ec8f7e955273e7d994e3b75bf308894655a6,False,True,False,True,True,True,False,1.25,76971065160848752384
0x02eb75be1e72e988de64f0088d654d8ea1081e87,True,False,True,True,True,True,False,1.5,2485310545335983988480
0x02ec537cb6009a44c059054c1218feb7009b99f3,False,True,False,True,True,True,False,1.25,114015779592987485103
0x02ed62a72f364f956264b50902977bb1886b0e5a,True,False,False,True,False,True,False,1.1,26088063014713753773
0x02ee7dbf9931148c78372550393e629678e40304,True,False,True,True,True,True,False,1.5,188419042248453024513
0x02f086dbc384d69b3041bc738f0a8af5e49da181,True,True,True,True,True,True,False,1.5,6000000000000000000000
0x02f17d0b478a295355c15beeadaad0d227b5d710,True,False,True,True,False,True,False,1.25,114159630418254934625
0x02f6db89ee93dbeb5a5446d85a2b61034267e4cc,False,True,False,False,True,False,False,1.05,23997652706877676820
0x02f917d8106c8c2cef49749bb7e3496b65630340,True,False,False,True,False,True,False,1.1,206511139640807328988
0x02fa3edde3328392525769b09906d75e4cc90e74,True,False,True,False,False,False,False,1.05,81257671734206610381
0x02fc849b0f3bbd563ee134de8e0c7933079621e4,True,False,False,False,False,False,False,1.0,432359491421545783396
0x0305a84ab3c03fb638e7db3f2a0d563ae992a90c,False,True,False,True,True,True,False,1.25,106806516968562476677
0x030839c3a0f71cd56b38ffd51bda3f811a003d41,True,False,True,True,True,True,False,1.5,83895117154712139040
0x030b8725d9a076b21925a98d112fa3be002577c3,False,True,False,True,True,True,False,1.25,122619965435833762513
0x030d94c41b1cbb6c88ec96ec04e5c8f2bd50fb03,False,True,False,True,True,True,False,1.25,82522645253003119592
0x030fbbd3ce096195c8c83bb8bfb70704eed865f9,True,False,True,True,False,True,False,1.25,116826563731563837223
0x03107dace02c2d40b26bcb9a8e9be50c454f4293,True,False,True,True,False,True,False,1.25,33461894976644558142
0x031144101f58c6573345ee924e7aa958f9ea50a6,True,False,False,True,False,True,False,1.1,401565385786164654291
0x03143ee031aa7bd7b6846750d066a27f18d39edd,False,True,False,False,True,True,False,1.1,2801377740727161835821
0x031670173683d0aefe397e98943d7c0bbf69d1bf,False,True,False,True,True,False,False,1.1,21778802962465448445
0x0316facebfb491b0b70711ff4ea602e9eef629d1,False,True,False,True,False,True,False,1.1,998803392882665662000
0x03180053dd710798041db050f747f852e22860fa,True,False,True,True,False,True,False,1.25,20589796184629179265
0x031911f03c7b6dc8601d43b59a61eda52e81c615,True,False,True,True,True,False,False,1.25,49383651383370676058
0x031dfd09e3965278139d0306271c90473fac8fca,False,True,False,True,False,True,False,1.1,128504385958012903757
0x031e97eb4b8d565c95bf775022d70d01161b423e,False,True,False,False,False,False,False,1.0,65950470550801000513
0x0320de3378dcde180758ad2d41c0e1c6dcbb441d,True,False,True,True,True,True,False,1.5,235808839484030698941
0x032167473a2a2996754481a26c778ec4570b2d18,True,False,True,True,True,True,False,1.5,409067206708390472158
0x03238279fa90dca3a02a65113f290cea01d48d87,True,True,True,False,False,False,False,1.05,191802972685591328172
0x03256311c7c0156baca24582ffed6bafd65fc4ff,False,True,False,True,True,True,False,1.25,46052277598864996833
0x0327911b9aa85090fc2b92a7851258eab9fec6a3,True,False,False,False,False,False,False,1.0,31860242784474618105
0x032a2c27b2d87b4e01075caa501112c0312c02d1,False,True,False,False,True,True,False,1.1,146988844114478865777
0x032b5ae594979b2232d72d1079610b0b835e7261,True,False,False,False,False,False,False,1.0,84800194240185149397
0x0336c8e8ee1347a31f1a61dc6087331d6cb3b001,True,False,True,True,True,True,False,1.5,20527406780906030548
0x033ad1b83b31cff03a058b89cf1618788093a1db,True,False,True,True,False,True,False,1.25,108850341043073825631
0x033af23e6ad2c2fc0645544b82b3178524af8a7a,True,False,False,False,False,False,False,1.0,28028059170286017121
0x03423237274c9b11e376ecd279e98b76f574d9f2,True,False,False,False,False,True,False,1.05,176607958376107546883
0x034367f5c20eb75df23ed5b1bb77358639105820,True,False,True,True,False,True,False,1.25,99991456536297732782
0x034a81a268af3feb1f2cbe4a9fd4f2466befad02,True,False,True,False,False,False,False,1.05,35583445022080162801
0x034be3074ff759d0167ddf404db149d954dcdcee,True,False,True,True,True,True,False,1.5,4653213547351637316751
0x034ce369305bea51a39e8ebf455d0bd81110c78f,True,False,False,False,False,True,False,1.05,698793131810940849391
0x035032655b5b3784d359b56eb82c803bd971c582,True,True,True,True,True,True,False,1.5,75554771134793782039
0x03508bb71268bba25ecacc8f620e01866650532c,False,True,False,True,True,True,False,1.25,80878725427070008891
0x0350b362e73fc51325b4bd8cdb8c05780c04c002,True,False,True,True,True,True,False,1.5,26334378646866170470
0x0353890d700e32236fb0773863876a4ae9622b09,True,False,True,True,False,True,False,1.25,74976745059859041476
0x03564811f942521a1ef2aa4d50157551336dfb96,False,True,True,True,True,True,False,1.5,1253896194181691271297
0x0359bd17d8088da6b4f09921f9131e21fc898a6f,False,True,False,False,False,True,False,1.05,65304147731414019518
0x035ac6acd510a3d0e41fabfe66d0f5ed65242a1d,True,False,False,True,True,True,False,1.25,20021839290298942160
0x03600498c0db8442c69b89620240a6c5646fb9b7,False,True,False,False,False,True,False,1.05,90985121603888927666
0x0360aa0926b9e1d3669aa47814397c57c0f69656,True,False,False,False,False,False,False,1.0,60908915917652038274
0x03613625a109540c47d8dd163d963f721df95c7c,True,False,True,False,True,False,False,1.1,69220799805656128001
0x036373b025321f57b7773008b5db127a0c121132,True,False,False,False,False,True,False,1.05,39921028884013203708
0x0368d1d1591a906c1ee3af534b464ea704cf0658,True,False,True,True,False,True,False,1.25,102349483680163686472
0x0369098915a6bcd0c4181ca96b5179ca15b69779,False,True,False,False,True,True,False,1.1,43197754101603202059
0x0372ea9a9e78a06c1af5955a94a3a0afc65ca530,True,False,False,False,False,False,False,1.0,666275303125330651710
0x0373fcce719f28536d45f0e157375503d9abd79a,True,False,False,False,False,True,False,1.05,474556522582270531530
0x03749373486ab001bd6191a8ca2f663ec738a9f9,True,False,False,False,False,False,False,1.0,45844663529636683563
0x0375679e76e555d7a7150a4b55e9b830b28c88b6,False,True,False,True,False,True,False,1.1,3131614755163173867913
0x03794673064da7862d4e08a09927fc59a9dd3f4f,True,True,True,True,True,True,True,1.5,38307283230398468277
0x03796ed8258d1ae73336988e7fb1d01b59acab98,True,False,False,True,True,True,False,1.25,48912424342272316835
0x037c7230f226aa47d722a1a6f9bc46ce0c2500fb,False,True,False,False,True,True,False,1.1,50738395767496811573
0x0380f420c0dc17b1fcdb124dc2b126bfb6ce09ff,True,False,True,True,False,True,False,1.25,468523455913065618006
0x03860389a3252a5597eb5841a6993d499dd94e98,True,False,False,True,False,True,False,1.1,240993183702673292146
0x03878b36daab70815948f80d764f2bc42db3a905,False,True,False,True,True,True,False,1.25,579800503922805546608
0x0388ba9ab5828c52047ada030ddf0a90737081e9,True,False,False,True,False,False,False,1.05,182430235894331701729
0x038ee43b7dc6f9101268f0132af55e0f9f1af85f,False,True,False,False,True,False,False,1.05,54736853432618701731
0x038fd969078f80e2e851f42b17d3ab4f2c9b4b46,False,True,False,True,True,True,False,1.25,189348071934724998755
0x0396d20242a85f877f58018228e345e398e4a969,True,False,False,True,True,True,False,1.25,2814721162496006400033
0x0399932890ce031f7bd76ab8ba65076d8b6abef8,False,True,False,True,True,True,False,1.25,45475695967701248890
0x039c43d65ceca9591897b9d37695122eb3212574,True,False,False,True,True,True,False,1.25,22992312928443560338
0x039d7c84bc43f8bc311ec21aeef57dcb45a8091d,True,False,True,True,True,True,False,1.5,138610495847026498950
